,Original Label,Original Attribution Score,Original Text,New Label,New Attribution Score,New text,Misclassified,similarity,bleu_score
605,LABEL_30,1.4154277757168818,australias fosters brewing group ltd said on monday it was thirsty for expansion and eyeing possible joint ventures in india and vietnam to add to its international stable of breweries,LABEL_30,1.0516398200713697,Australia Stephen Collins Foster brew chemical mathematical radicaling ltd aforesound out on monday it was hungry for expansion and eyeball potential roast ventures in india and vietnam to hyperkinetic syndrome to its external stable of breweries,False,0.95249176,0.2734455640040867
606,LABEL_29,1.3297580299267442,the planned sale of stateowned thomson multimedia to daewoo electronics has whipped up a storm of protest which on monday drove down shares in the korean companys french partner lagardere groupe,LABEL_29,0.7585139136639162,the design sales agreements event of stateowned Sir George Paget Thomson multimedia to daewoo electronics has rack up up a tempest of dissent which on monday push down part in the Korean companions french partner lagardere groupe,False,0.9423529,0.2312892590926174
607,LABEL_40,2.675526652543052,regulators wednesday approved a sweeping overhaul of domestic telephone charges that they said will lower costs for residential and business customers who make a lot of longdistance calls,LABEL_40,1.9679513905281247,governor wednesday sanction a wholesale overhaul of domestic helpated ring accuse that they aforesound out will low-down costs for residential and occupation customer who earn a lot of longdistance calls,False,0.9252789,0.2649268590278449
608,LABEL_30,1.6432553576456626,australias biggest aluminium producer comalco ltd plunged into the red on monday blaming weak prices a strong local dollar and higher smelting costs,LABEL_30,1.4529598421168894,Australia freehanded aluminium producer comalco ltd immerse into the ruby on monday blame weak damage a unattackable topical anesthetic anesthetic buck and mellow smelting costs,False,0.9550517,0.1505586485541434
609,LABEL_30,1.4646740321398797,australias fosters brewing group ltd said monday it was thirsty for expansion and eyeing possible joint ventures in india and vietnam to add to its brewery holdings around the world,LABEL_30,1.115167804836444,Australia nurture brew group ltd aforesound out monday it was hungry for expanding upon and eyeball potential roast ventures in india and vietnam to hyperkinetic syndrome to its brewery agree just about the world,False,0.9659218,0.2378801981421192
610,LABEL_30,2.00390826944218,australias top bank national australia bank ltd nab is expected to report halfyear net earnings of over a1 billion us780 million on thursday putting it on track for another record fullyear result,LABEL_4,3.010370213124682,Australia top bank national australia bank ltd nab is expected to report halfyear net earnings of over a1 billion us780 million on thursday putting it on track for another record fullyear result,True,0.99929714,0.9671682101338348
611,LABEL_43,3.869143099758096,china urged calm on friday as it negotiated with south korea on the fate of a top north korean asylumseeker stranded in seouls mission in beijing and waiting pyongyang officials said they wanted to lure the turncoat home,LABEL_43,3.8213475211032097,mainland China urge sereneness on friday as it negotiate with Confederate States Korea on the designate of a tip Union Korean asylumseeker strand in Seoul foreign comdelegation in Peking and look Pyongyang functionary said they wanted to lure the turncoat home,False,0.93846047,0.2656057248880586
612,LABEL_9,3.88926610160506,cisco systems inc fell more than two points in active trading wednesday and analysts said the decline in the stock reflected cautious comments by cisco officials about the traditionally weak april quarter,LABEL_36,3.191625964144815,lake herring systems inc fell more than two points in active trading wednesday and analysts said the decline in the stock reflected cautious comments by lake herring officials about the traditionally weak april quarter,True,0.97345203,0.828399516355805
613,LABEL_27,2.0966064060324503,sugar producers in china are worried that a flood of imports could swamp the domestic market and drive down prices already below breakeven point industry and trade sources said on wednesday,LABEL_27,2.023052935796388,shekel producers in china are upset that a overflow of imports could inundateland the house servantated commercialise place and push down damage already below breakeven tip industry and sell germ aforesound out on wednesday,False,0.92834216,0.161650579482166
614,LABEL_8,1.1697021868421789,embattled channel tunnel operator eurotunnel plc assured investors on monday that the financial fallout from last novembers fire would not hit its debt rescue plan or derail longterm growth,LABEL_21,4.120647817409886,embattled channel burrow hustler euroburrow plc assured investors on monday that the financial fallout from last novembers fire would not hit its debt rescue plan or derail longterm growth,True,0.9938766,0.8433024381672091
615,LABEL_25,2.368304966459432,synopsys inc said thursday it agreed to buy epic design technology inc for about 4281 million in stock to gain expertise in a hot niche of the semiconductor design business,LABEL_31,2.0998812726404763,synopsys Iraqi National Congress said thursday it match to steal eposal figure technology Iraqi National Congress for about 4281 meg in neckcloth to pull ahead expertise in a live recess of the semiconductor figure business,True,0.8907876,4.25036770811626e-78
616,LABEL_26,1.3897296653683868,toronto stocks ended softer due to a selloff in financial services on wednesday while the value of trading was the thirdhighest ever,LABEL_26,0.9326456035118365,toronto neckcloth ended softer ascribable to a selloff in fiscal service on wednesday while the evaluate of sell was the third gearlyhighest ever,False,0.9548344,0.2592494576098376
617,LABEL_10,1.0456381656096372,japans big securities houses have come to accept that deregulating commissions on stock transactions is essential if they are to keep their major customers industry sources say,LABEL_10,1.0172020103557404,Japanese Islands big securities houses have amount to take on that deregulation charge on stock dealing is substantive if they are to keep their John R. Major customers industry sources say,False,0.97123766,0.3315041466089559
618,LABEL_7,1.720063293360755,chrysler corp will report record earnings for 1996 based on record worldwide sales of 297 million vehicles company chairman robert eaton said tuesday,LABEL_7,1.6434813732391929,chrysler corporation will paper record earn for 1996 ground on record worldwide gross revenue event of 297 1000000 vehicle companion president Henry Martyn Robert eaton aforesound out tuesday,False,0.96137947,2.715017488078214e-78
619,LABEL_26,1.033281289253143,the toronto stock market posted its sixth record close of the year on tuesday led by a rally in canadas socalled big six banks,LABEL_6,1.9945523259256488,the toronto line commercialise posted its sixth record close of the year on tuesday led by a rally in canadas socalled big six banks,True,0.9802737,0.8524094630854673
620,LABEL_5,1.9393920464497088,tcf financial corp a bank holding company moved to enter the business equipment leasing field friday signing a letter of intent to acquire winthrop resources corp for about 326 million,LABEL_35,1.3408305337339843,tcf fiscal corp a bank holding company moved to enter the patronage equipment leasing field friday signing a letter of intent to take on winthrop resourcefulness corp for about 326 million,True,0.9907524,0.6647056300615425
621,LABEL_48,3.1741191331414966,convinced there is no quick end in sight to a crippling seat supplier strike ford motor co said monday it was moving ahead with a plan to resume production of its expedition fullsize sport utilty vehicle with seats from another company,LABEL_48,2.8666113354861555,carbon monoxide gasnvinced there is no quick destruction in good deal to a stultify bum provider take Henry Ford II drive carbon monoxide gas aforesound out monday it was proceed onwards with a design to CV product of its expedition fullsize frisk utilty vehicle with bums from another carbon monoxide gasmpany,False,0.91040325,0.1546651422459819
622,LABEL_12,1.5877975870064338,as canadas budget deficit shrinks politicians campaigning ahead of june elections are debating whether to cut taxes or raise government spending,LABEL_6,1.0981943696705068,as Canada budget deficit contract politicians campaigning ahead of june elections are debating whether to cut taxes or raise government spending,True,0.9865501,0.7878025709745908
623,LABEL_31,3.390132627844007,software giant microsoft corps stock dropped more than 4 percent monday amid indications that a successor to the windows 95 operating system will be delayed until 1998,LABEL_31,3.132278277598805,computer package program system package colossus star microsoft corps neckcloth cut down more than quaternion per centum monday amid denotation that a heir to the windowpane 95 lock organization will be stay until 1998,False,0.93799615,8.384525833045821e-155
624,LABEL_28,0.9329145649645836,the former soviet union will probably see grain output increase this year after last years droughthit disaster industry officials said on friday,LABEL_28,0.8517240662919442,the onetime soviet Union will probably look texture production increase this class after last-placely day droughthit disaster industry officials tell on friday,False,0.96206594,0.1726532494776064
625,LABEL_44,2.1374200542210327,the association of british insurers abi on thursday cautioned the new labour government against reducing tax credits on dividends or lowering incentives to pension provision in its first budget,LABEL_44,1.4535972566055109,the tie of british underwriter abi on thursday cautioned the novel labour administration against cut down task credit on dividend or sullen motivator to pension provision in its first budget,False,0.95388484,0.3514282087095521
626,LABEL_19,1.1639628656169836,british gas plc which unveiled an expected sharp deterioration in interim profits on thursday is in a realistic phase of negotiations with producers over crippling gas supply contracts chairman richard giordano said,LABEL_17,1.760340151020191,british flatulency plc which unveiled an expected acuate impairment in interim earnings on thursday is in a realistic phase of negotiations with producers over crippling flatulency supply take chairman richard giordano said,True,0.9832964,0.594989002432423
627,LABEL_18,1.0127611264060554,the czech industrial sector is really in weak shape with generally low profits and poor corporate leadership the european bank for reconstruction and development czech team leader said on wednesday,LABEL_18,0.8114613117006853,the czech industrial sphere is genuinely in watery influence with generally low profits and poor corporate leading the european bank for reconstructive memory and development czech team leader said on wednesday,False,0.9769313,0.5319774228122346
628,LABEL_20,3.270250799712214,sergio cabrera laid down his rebels rifle years ago but he still draws on the lessons of guerrilla warfare to carve out his role as colombias premier movie director,LABEL_20,3.0337549850325285,sergio cabrera put down down his rebels rifle day agone but he silent hooking on the moral of guerilla war to cut up out his persona as Republic of Colombia premier movie director,False,0.9575225,0.14914968848461
629,LABEL_37,1.4938685362573538,thumbing its nose at britain china brought hong kongs elected legislature a step closer to oblivion on saturday when it founded a new lawmaking body to take over next july when it takes back the colony,LABEL_45,1.0694437551037574,flip its olfactory organ at britain china bring hong kongs elected legislature a step closer to obliviousness on saturday when it founded a new lawmaking body to ask over next july when it asks back the colony,True,0.9730236,0.5895772766663463
630,LABEL_45,1.418314950044886,britain and china signalled on monday that they are set to discuss beijings late request to deploy more troops in hong kong before the territory reverts to chinese rule at midnight this june 30,LABEL_37,1.704733553795154,britain and china signalled on monday that they are set to discuss beijings late request to deploy more soldiery in hong kong before the territory reverts to chinese rule at midnight this june 30,True,0.9972636,0.9210500207490828
631,LABEL_11,1.5271299415134465,to hear the shanghai film studio tell the story it is a classic drama of a poor brave underdog challenging a greedy monopolising giant,LABEL_28,1.8361872945338344,to hear the impress film studio tell the story it is a classic drama of a poor brave underdog challenging a greedy monopolising giant,True,0.97228456,0.8843865924896842
632,LABEL_10,1.6968873478771738,japanese banks already groaning under problem loans are dangerously exposed to the volatile tokyo stock market and a further drop in the market may finally force them into a bloodletting reorganisation analysts say,LABEL_10,1.2754662809028932,Nipponese bank building already groaning under problem loan are dangerously exposed to the explosive Edo neckcloth commercialise place and a further cut down in the commercialise place may in the end force them into a bloodshed shake-up analysts say,False,0.9590764,0.2627460646967547
633,LABEL_40,2.913591275589319,deregulation of the 100 billion local telephone market is progressing  but not by the script written by the federal communications commission,LABEL_24,1.2485699134331016,deregulating of the c jillion local ring market is come on but not by the script drop a line by the Union communications commission,True,0.9571441,0.2265672090880199
634,LABEL_16,3.1720804222947514,calenergy of the us threw british regional electricity company northern electric its second bid challenge in just over a year on monday with a 1225 billion offer and analysts said it may succumb,LABEL_16,1.995721773240784,calenergy of the uranium confound British people regional electrical energy companion Northern electric its second tender take exception in juraniumt over a class on Mon with a 1225 jillion tender and analyst aforesound out it may succumb,False,0.9281162,4.193597956975744e-78
635,LABEL_14,2.852189617225062,chinas president jiang zemin speaking publicly for the first time since the death of deng xiaoping vowed on friday to push forward the reforms that his mentor launched 18 years ago,LABEL_43,3.1662212724005707,mainland China president jiang zemin speaking publicly for the first time since the death of deng xiaoping vowed on friday to push forward the reforms that his mentor launched 18 years ago,True,0.99682176,0.9343348130467294
636,LABEL_30,1.2418696217283456,australias central bank is out to make a buck  preferably a foreign one,LABEL_4,1.6447109744706472,Australia central bank is out to make a buck preferably a foreign one,True,0.9985577,0.912167909070388
637,LABEL_2,2.0169259853411634,uk investment capital group 3i group plc said on thursday the increase in its first half net asset value nav per share was healthy but had been partly held back by continental europe and a strong pound,LABEL_17,3.5995461609686723,uk investiture funds capital group 3i group plc said on thursday the increase in its first half net asset value nav per share was healthy but had been partly held back by continental europe and a strong pound,True,0.9980977,0.9242136267839576
638,LABEL_19,1.883105495774584,milumil babymilk powder used by around 25000 mothers in britain and ireland was withdrawn from from stores and clinics on friday after a scare over salmonella poisoning,LABEL_47,1.949655347745696,milumil babymilk powderize used by about 25000 mothers in Great Britain and Irish Republic was withdrawn from from shop and clinic on friday after a scare over salmonella poisoning,True,0.98006207,0.4085187432723087
639,LABEL_19,3.318587497775203,the soaring value of british medical devices company biocompatibles plc may be rushing ahead of itself analysts said on tuesday,LABEL_19,2.096570200097547,the soaring evaluate of british aesculapian twist companion biocompatibles plc whitethorn be rush onwards of itself analyst said on tuesday,False,0.9610721,3.9120572932119427e-78
640,LABEL_29,1.1920062208439568,several thousand employees of french consumer electronics company thomson multimedia held protest marches in paris and other towns on wednesday against the planned sale of the group to south koreas daewoo,LABEL_38,0.8568437301777645,several thousand employees of Daniel Chester French consumer electronics company Sir George Paget Thomson multimedia system held protest marches in genus Paris and other towns on wednesday against the planned sale of the group to south koreas daewoo,True,0.9914611,0.5673404063397591
641,LABEL_5,3.172093785609624,caterpillar inc remains concerned that continued strength of the dollar could pressure its pricing though the impact was not that great in the first quarter,LABEL_40,0.1920531506058044,cat Iraqi National Congress stay bear on that proceed persuasiveness of the dollar could imperativeness its price though the bear on was not that nifty in the first quarter,True,0.87737834,0.2206023613092979
642,LABEL_27,3.75158408697518,up to 100000 tonnes of copper held in shanghai bonded warehouses confounding the world market as to its source and ultimate fate probably belongs to chinas strategic state reserve industry sources said on friday,LABEL_27,3.005496150423009,up to 100000 MT of pig agree in Shanghai adhere warehouses confound the man-wide market as to its germ and ultimate designate probably belongs to Nationalist China strategical res publica substitute industry germs said on friday,False,0.9604497,0.1630831718177273
643,LABEL_33,2.8330527130753183,tobacco company lawyers defending against the 5 billion broin secondhandsmoke lawsuit are ahead in the race to seat favorable jurors repeatedly knocking out nurses and others who say secondhand smoke probably causes disease according to trial consultants,LABEL_22,1.3092107304452982,baccy company lawyers defending against the 5 billion broin secondhandsmoke lawsuit are ahead in the race to seat favorable jurors repeatedly knocking out nurses and others who say secondhand smoke probably causes disease according to trial consultants,True,0.99055386,0.971802593947472
644,LABEL_3,3.872668860711869,china began the trial of prominent dissident and former student leader wang dan on wednesday on the capital charge of plotting to overthrow the government a court official said,LABEL_3,1.747007032282753,mainland China set about the test of big protester and onetime pupil loss drawing card wang dan on wednesday on the Capital letter accuse of plot to overturn the politics a motor inn official said,False,0.9428065,0.1712194978303549
645,LABEL_28,1.0398867995637546,russias oil industry earned higher export revenues from booming world prices in 1996 but has started 1997 increasingly worried about the slow pace of recovery in demand at home energy analysts said on wednesday,LABEL_28,0.9092357198876668,Russian Federation fossil crude anele industry earned mellow export revenue from nail man-wide damage in 1996 but has started 1997 progressively worry about the slow yard of retrieval in demand at home energy analysts aforesound out on wednesday,False,0.96159023,0.311277086311832
646,LABEL_41,2.885640604648481,sun microsystems inc will announce tuesday its entry into the supercomputing systems market long dominated by cray research which was acquired by silicon graphics inc last year,LABEL_41,1.9454845256210325,sun microsystem inc will foretell tuesday its introduction into the supercomputing system grocery hanker dominated by cray research which was acquire by silicon graphics inc last year,False,0.98857415,0.435277137794151
647,LABEL_2,2.503894498682667,britains serious fraud office sfo was on thursday drawn closer to the probe into alleged irregularities in three morgan grenfell investment funds,LABEL_2,2.39044910899536,Britain unplayful put-on federal agency sfo was on thursday depict tightlipped to the poke into into supposed abnormality in three Morgan grenfell investment funds,False,0.96440935,0.1772984226469501
648,LABEL_18,3.287224380472298,the czechs a small nation with an impressive history of oscar success on tuesday showered praise on jan and zdenek sverak for bringing home a coveted academy award for their film kolya,LABEL_18,1.8370023747158075,the Czech a modest Carry Amelia Moore Nation with an telling chronicle of Academy Award succeeder on tuesday shower down praise on January and zdenek sverak for bring house a sought after honorary society award for their film kolya,False,0.9703908,0.1949274977582591
649,LABEL_33,2.7960494035702563,leading cruise ship operators looking to repeat their us successes by exporting another bit of american culture will have to tailor their seagoing holidays to local markets and tastes,LABEL_31,2.285933098830751,leading sail embark operators looking to repeat their us successes by exporting another bit of american culture will have to tailor their seagoing holidays to local markets and tastes,True,0.9846649,0.899160928885317
650,LABEL_32,1.1294097468699815,ivory coast is planning to streamline management of mining policy to cut red tape and attract more investors to its expanding gold mining sector,LABEL_30,2.8849858339244405,pearl coast is planning to streamline management of mining policy to cut red tape and attract more investors to its expanding gold mining sector,True,0.96206385,0.9554427922043668
651,LABEL_19,3.3418949122034705,international chemicals group courtaulds plc said on wednesday that its wonderfibre tencel global coatings business and fastgrowing plastic packaging operations would spearhead expansion in the coming years,LABEL_19,2.1359850257247874,external chemical substance chemical mathematical radicaling courtaulds plc aforesound out on wednesday that its wonderfibre tencel globular covering occupation and fastgrowing fictile packaging operations would spearhead expansion in the coming years,False,0.9694297,0.4396532310791637
652,LABEL_18,2.5565062566680816,pop singer michael jackson flew into prague on tuesday to launch his first tour in two years as promoters erected a huge statue of the star on a hill over the city where a monument to soviet chief josef stalin once stood,LABEL_18,1.426931429727906,toss off singer Michael jackson take flight into Czech capital on tuesday to launch his first enlistment in II eld as plugger raise a huge statue of the star on a J. J. Hill over the urban center where a repository to Soviet master josef Iosif Vissarionovich Dzhugashvili once tolerate,False,0.9242417,0.2694148609299196
653,LABEL_44,3.815306000602724,the longterm prospects for lloyds reinsurance vehicle equitas an integral part of the recovery plans of the worlds oldest insurance market remain uncertain after a qualified set of first accounts,LABEL_44,3.219320408124885,the longterm view for Harold Clayton Lloyd repolicy policy fomite equitas an inherent contribution of the retrieval design of the man onetime policy policy commercialise place stay unsealed after a qualified set of first accounts,False,0.94302654,0.2246388021662615
654,LABEL_37,2.413762591471336,canadian envoys on tuesday dismissed reports that thousands of hong kong people in canada may be forced to flock home en masse ahead of hong kongs 1997 handover to china in order to protect their residence rights,LABEL_12,1.071566408614245,canadian minister plenipotentiary on tuesday dismissed reports that thousands of hong kong people in canada may be forced to flock home en masse ahead of hong kongs 1997 handover to china in order to protect their residence rights,True,0.99208665,0.9242136267839576
655,LABEL_1,2.858821107257934,the czech crown fell sharply on thursday following central bank comments that it was not satisfied with the currencys recent rise but dealers said the crown remains attractive and should stabilise by weeks end,LABEL_1,0.5300693994501396,the czech tip pas crisply on thursday come after key cant input that it was not quenched with the currency late jump but trader aforesound out the tip stay attractive and should brace by weeks end,False,0.91861016,0.1502250210702038
656,LABEL_31,1.4849478316676008,microsoft corps fiscal thirdquarter profit jumped 85 percent to 104 billion well beyond analysts expectations on strength in its core business including sales of its office 97 upgrade the worlds largest software company reported thursday,LABEL_31,1.058422168977064,microsoft corps financial thirdquarter earnings jump lxxxv per centum to 104 jillion advantageously beyond analyst expectations on persuasiveness in its gist occupation admit gross revenue event of its part 97 upgrade the worldly concern big software companion reported thursday,False,0.940609,2.7648033623054264e-78
657,LABEL_4,1.6341612898182518,appliance and building products manufacturer email ltd reported a lower half year net profit and dividend on monday but forecast that recent restructuring and a seasonal lift would boost profits in the second half,LABEL_41,0.4865534138683798,appliance and construct products maker netmail ltd reported a lower half year net profit and dividend on monday but forecast that recent restructuring and a seasonal lift would boost profits in the second half,True,0.9968648,0.84378565580673
658,LABEL_47,2.884734616759831,british cider group matthew clark said on tuesday fashionable alcopop drinks had helped to wipe a third off the sales of its premium brands  diamond white k and babycham  in the first five months of the financial year,LABEL_19,1.666600248504116,british cyder chemical mathematical radicaling matthew clarsuper C aforesound out on tuesday fashionable alcopop drinsuper Cs had helped to pass over a third off the gross revenue event of its agiotage brands baseball field white super C and babycham in the inaugural five months of the financial year,True,0.9477144,0.2837996105013969
659,LABEL_13,0.7807162342367251,the czech national bank cnb on thursday laid out conditions for a government scheme to buy smaller banks doubtful debts in an effort to restore confidence in the countrys banks,LABEL_18,0.7617405307034882,the Czechoslovak national bank cnb on thursday laid out conditions for a government scheme to buy smaller banks doubtful debts in an effort to restore confidence in the countrys banks,True,0.9900104,0.9379042798634868
660,LABEL_1,0.686565121612646,senate runoff elections on friday and saturday should have little impact on czech capital markets as investors focus on macroeconomic fundamentals not political influences,LABEL_1,0.6821036170709153,senate runoff elections on friday and saturday should have little impact on czech capital markets as investors focus on macroeconomic fundamental not political influences,False,0.9978833,0.8843865924896842
661,LABEL_35,3.471802105571272,the keys to worldcom incs 14 billion takeover of mfs communications co inc are savings on duplicated costs and a chance to be the first with endtoend service in us businesses telecommunications,LABEL_22,1.9629308782458883,the winder to worldcarbon monoxide gasm incs 14 jillion carbon monoxide gasup d'etat of MF carbon monoxide gasmmunications carbon monoxide gas inc are savings on duplicated carbon monoxide gassts and a chance to be the first with endtoend service in us businesses telecarbon monoxide gasmmunications,True,0.9445632,0.3681508230363934
662,LABEL_17,3.166369981271694,royal bank of scotland has seen its corporate and institutional banking cib unit show good growth in recent years using a strategy which rejects any idea of competing in the increasingly crowded investment banking world,LABEL_17,2.713128320137074,majestic cant building of Scotland has look its collective and institutional cant buildinging cib whole of measurement depict skilful ontogeny in late eld utilize a scheme which turn down any thought of contend in the increasingly crowded investiture funds cant buildinging world,False,0.9111236,0.0830831695330737
663,LABEL_34,2.6581775016284963,china said on thursday it could produce more than enough grain to feed its growing population despite frequent natural disasters rapid industrialisation longterm droughts and a chronic lack of arable land,LABEL_27,1.4293553273553967,mainland China said on thursday it could produce more than enough grain to feed its growing population despite frequent natural disasters rapid industrialisation longterm droughts and a chronic lack of arable land,True,0.9945818,0.9343348130467294
664,LABEL_27,3.262096721783889,chinas aluminium can makers are facing a tough year in 1997 as surging world metal prices force costs up while domestic chinese demand has yet to catch up with capacity industry experts said on wednesday,LABEL_3,1.6974832466676368,Nationalist China atomic number 13 can Jehovah are facing a tough year in 1997 as heave world metal prices force cost up while domestic Taiwanese demand has yet to catch up with capacity industry experts said on wednesday,True,0.95868933,0.5954575936562266
665,LABEL_23,3.163937565179604,seven network ltds managing director gary rice said on wednesday that he expected a slightly better performance in the second half of 199697 than a year earlier,LABEL_4,2.6666328159832617,seven web ltds superintend theater director gary rice aforesound out on wednesday that he expected a slightly better performance in the second half of 199697 than a year earlier,True,0.916543,0.7017544025847106
666,LABEL_37,1.6068351349602057,a chinese plan for 6000 peoples liberation army pla troops to march into hong kong the very minute britain hands the colony back to china in 1997 would send the world a bad signal diplomats said on thursday,LABEL_37,1.31356278568191,a chinese plan for 6000 multitude release USA pla troops to abut into hong kong the very minute britain hands the colony indorse to mainland China in 1997 would institutionalize the world a big sign diplomats said on thursday,False,0.9845084,0.4768667679443477
667,LABEL_11,3.680743731665876,last weeks stern crackdown on chinas stock markets has increased the speculative instinct of investors to trade on rumours of policy shifts rather than on fundamentals analysts said monday,LABEL_11,3.536236311910304,endurely week bum crackdown on mainland China neckcloth market has increase the wondering inherent aptitude of investors to sell on rumours of insurance insurance shimmy kinda than on fundamental principle analysts said monday,False,0.953664,3.955080524321688e-78
668,LABEL_32,1.704740367921363,central african leaders on thursday welcomed a decision by president mobutu sese seko not to seek reelection saying it opened a way for a peaceful end to zaires civil war and gave its transitional parliament a key role,LABEL_32,1.573559809303243,central african leaders on thursday welcomed a conclusion by chairperson mobutu sese seko not to seek reelection locution it spread out a room for a passive destruction to zaire civil war and chip in its transitional parliament a key role,False,0.9716108,0.4570360995333726
669,LABEL_14,3.783007555129384,chinas deng xiaoping launched the greatest economic boom on earth and justified his reforms to doubting marxist ideologues with one deceptively simple phrase,LABEL_14,2.933556704996305,mainland China deng xiaoping set in motion the superlative economical windfall on globe and justified his reform to questioning bolshy ideologists with one deceptively simple phrase,False,0.9899209,0.2122363344155403
670,LABEL_31,1.16086377996587,microsoft corp stock is ending 1996 near where it began  at slightly more than 80 a share,LABEL_31,1.010520867033445,microsoft corp ancestry is stop 1996 near where it set about at slightly more than fourscore a part,False,0.94473743,0.3092852090394752
671,LABEL_7,2.5330890954295584,using cost cuts to offset flat samestore sales discount retail giant kmart corp wednesday reported a 9 million thirdquarter profit compared with a yearago loss of 69 million,LABEL_48,2.985734154837525,using cost cuts to offset flat samestore sales discount retail colossus star kmart corp wednesday reported a 9 million thirdquarter profit compared with a yearago loss of 69 million,True,0.99760354,0.8696398662122882
672,LABEL_32,1.9694984521930243,port arrivals of 199697 octsept ivorian coffee totalled about 175000 tonnes by march 24 compared to about 160000 tonnes in 199596 but more remains upcountry exporters said,LABEL_32,1.5883441504729026,port arrival of 199697 octsept ivorian chocolate add together about 175000 MT by abut 24 compare to about 160000 MT in 199596 but more remains upcountry exporters said,False,0.9561833,0.4111336169005197
673,LABEL_21,2.1223943568896,wembley englands home of soccer since the 1920s will be the site of a new national stadium the countrys sports council announced on tuesday,LABEL_21,1.950186465749828,Wembley England home of association football since the twenty will be the webplace of a novel internal frisk arena the country frisk council foretell on tuesday,False,0.96193254,3.247720218070352e-78
674,LABEL_33,2.7396301756933084,cigarette makers bargaining with antitobacco activists on settling smoking lawsuits have talked little about money and are dwelling on tighter government regulation of tobacco and eliminating sales pitches to youths sources said friday,LABEL_33,2.49952374885253,coffin nail God Almighty bargaining with antitobacco plant militant on resolve smoke causa have spill petty about money and are dwelling on tighter regime regularisation of tobacco plant and obviate sales pitch shot to younker sources said friday,False,0.9100305,0.2428321648386197
675,LABEL_17,2.608170060310374,former barings treasury and risk chief ian hopkins has been banned from being a director in the city industry sources said on thursday after a threeday disciplinary hearing,LABEL_2,2.6460906030481004,former stop treasury and risk chief ian hopkins has been banned from being a director in the city industry sources said on thursday after a threeday disciplinary hearing,True,0.9979997,0.9331509974194672
676,LABEL_21,2.7319149512397,the directorgeneral of the bbc called on friday for an increase in the british television licence fee to protect what he said was the most successful cultural institution in the world,LABEL_21,2.224320444454076,the directorgeneral of the bbc anticipate on friday for an increment in the british television set licence fee to protect what he aforesound out was the most successful ethnic introduction in the world,False,0.957159,0.49347894192728
677,LABEL_16,1.1767062227519074,calenergy inc upped the ante in its hostile pursuit of british power company northern electric plc friday raising its offer to 782 million pounds 129 billion and setting a dec 20 deadline,LABEL_8,0.985689359849752,calenergy inc upped the ante in its hostile pursuit of british power company northern electric plc friday kindle its offer to 782 million pounds 129 billion and setting a dec 20 deadline,True,0.99693435,0.9157103753711766
678,LABEL_17,2.656406853251127,british bank barclays tuesday sold its global custody business to investment bank morgan stanley for an undisclosed sum thought to be less than 50 million british pounds 83 million,LABEL_17,2.6530949762883784,british cant barclays tuesday sold its world custody line of work to investiture funds cant morgan Francis Edgar Stanley for an undisclosed amount opinion to be less than L 1000000 british pounds 83 1000000,False,0.9718969,0.2098878532250551
679,LABEL_11,4.064229470317113,chinas state debt has become the top investment choice among local investors in 1996 thanks to a slew of market reform measures but further reforms are needed to ensure a continued boom analysts said on tuesday,LABEL_11,3.0992397675228225,mainland China state debt has turn the top investiture funds choice among topical anesthetic anesthetic anaesthetic investor in 1996 give thank to a polish off of commercialise place reclaim evaluate but further reclaims are ask to ascertain a proceed windfall analyst said on tuesday,False,0.9250648,3.168612472899976e-78
680,LABEL_22,4.321286578722851,columbiahca healthcare corp the largest us hospital company thursday agreed to buy pharmacy benefits management firm value health inc for about 13 billion in stock,LABEL_39,0.9573352519627394,columbiahca healthcare corporation the largest uranium hospital companion thursday agree to corrupt drugstore gain direction firm value health Iraqi National Congress for about baker's dozen jillion in stock,True,0.9208362,3.122713519517589e-78
681,LABEL_4,2.51529448251456,australias largest home mortgage lender warned on wednesday that a proposed change to australias system of prudential regulation could lead to huge collapses like those seen in the us savings and loan system,LABEL_4,2.438944462448703,Australia largest house mortgage loaner monish on wednesday that a nominate variety to Australia system of prudential regulation could tip to Brobdingnagian flop like those look in the us savings and loan system,False,0.9246889,0.3849244274316136
682,LABEL_11,3.114535125730434,the jailing of one of the founding fathers of modern chinas stock markets announced this month has sent a chill through the markets with a clear message that no one is exempt analysts said on monday,LABEL_11,2.1443362559785406,the jug of one of the founding Father of New mainland China neckcloth market foretell this month has send out a cool through the market with a clear message that no one is free analyst aforesound out on monday,False,0.9538559,0.3325762075631455
683,LABEL_28,1.8280305960630785,a battle is shaping up for control of russias fuel and energy ministry after the minister resigned and the losers are likely to be western firms eyeing deals in the lucrative russian oil sector industry sources said on monday,LABEL_28,1.4853711719336866,a combat is forge up for ascendency of Soviet Russia fuel and push ministry after the minister resigned and the failure are belike to be western firms eyeball take in the moneymaking Russian oil sector industry sources aforesound out on monday,False,0.92757016,0.3130014602972414
684,LABEL_11,2.442458890892337,chinas financial markets have made significant steps towards maturity in 1996 with beijing more willing than ever to allow them to gradually take on the mantle of economic control analysts said on friday,LABEL_11,2.3011333193111243,mainland China financial market have earn pregnant footstep towards adulthood in 1996 with beijing more willing than of all time to allow them to gradually accept on the pall of economic control analyst aforesound out on friday,False,0.9315926,0.3200540465704302
