,Unnamed: 0.1,Unnamed: 0,Original Label,Original Attribution Score,Original Text,New Label,New Attribution Score,New text,Misclassified,similarity,bleu_score
531,531,531,LABEL_40,4.438696367639118,the supreme court tuesday declined a request by federal regulators and longdistance phone companies to reactivate landmark rules intended to pry open the nations local phone monopolies to competition,LABEL_40,4.236888684283169,the ultimatest law-non-high-courts tuesday declining a reqestseding by federal-government self-regulator and longdistance telecellsatpay-phones firms to re-activate historicsing rule- meant to loosen closed the countries regional telecellsatpay-phones monopolies to competition,False,0.9317025,2.4585655092578864e-78
532,532,532,LABEL_33,2.6951435330459703,sunbeam corp the struggling appliance maker led by corporate turnaround specialist albert dunlap said tuesday it would cut 6000 jobs  half its work force  and eliminate 87 percent of its product lines,LABEL_22,3.741601458536243,moonbeam corp the struggling appliance maker led by corporate turnaround sub-specialists albert dunlap said tuesday it would cut 6000 jobs half its work force and eliminate 87 percent of its product lines,True,0.9985476,0.8827916928185874
533,533,533,LABEL_2,4.172338015192467,a high profile dispute between investment bank deutsche morgan grenfell and ousted star fund manager nicola horlick has highlighted how crucial the lucrative asset management business has become to banks eyeing a share of the growing market,LABEL_5,1.1681744347465506,a high profile dispute between re-pre-non-investment-s bank.ing-s deutsche moore grenfell and deposed star fund co-ex-assistant-supervisors nicole horlick has highlighted how crucial the lucrative asset management busines has become to bank.ing-ss eyeing a share of the growing market,True,0.9682237,0.5272513255951197
534,534,534,LABEL_6,1.889257541469075,canadian brewing giant molson cos ltd flush with cash from the sale of nonbeer assets said on wednesday that it is seeking expansion opportunities in china and latin america,LABEL_12,0.5626449913065081,americans brewing giant molson cos ltd flush with cash from the sale of nonbeer assets said on wednesday that it is seeking expansion opportunities in china and latin america,True,0.9972113,0.9635749534339606
535,535,535,LABEL_34,3.173056993407723,a senior us arms control official said on tuesday she was encouraged by chinese efforts to control exports to unsafeguarded nuclear facilities but beijing said the key issue in two days of talks was taiwan,LABEL_3,1.8475158739377755,a senior us arms control official said on tuesday she was encouraged by chinese efforts to control exports to safeguarded nuclear facility but beijing said the key issue in two days of talks was taiwan,True,0.9978929,0.8702397637697912
536,536,536,LABEL_39,3.041447617739024,the bidding war for conrail inc appears to be drawing to a close but big legal and regulatory battles are right around the corner,LABEL_39,1.9165854174714427,the bid war--s for conrail ltd apppears to be draw to a closing but huge legal and regulation battle are righ aroung the corner,False,0.95951056,8.738075350898828e-155
537,537,537,LABEL_34,3.0459980212188102,china and the united states reached agreement on sunday to extend a deal on textiles averting a multibillion dollar trade war an official with chinas ministry of foreign trade and economic cooperation said,LABEL_49,3.335321321895841,porcelain and the united states reached agreement on sunday to extend a deal on textiles averting a multibillion dollar trade war an official with porcelains ministry of foreign trade and economic cooperation said,True,0.9784385,0.8866029039778043
538,538,538,LABEL_47,2.505987931344143,british food manufacturer hillsdown holdings plc on thursday reported a 105 percent increase in its 1996 pretax profits to 1505 million pounds 2427 million and said the business climate in 1997 looked good,LABEL_47,1.8826427435323632,british food.lessstuffs manufacturer hillsdown holdings Plc. on thursday re-confirmed a 104 1percent-plus----and--of decrease in its 1996 Pretax profit to 1508 billion lbs 2423 billion and says the busines climate in 1997 looked good,False,0.9700362,0.20153108216982604
539,539,539,LABEL_9,2.0163027847573067,intel corp stock surged tuesday lifted by a quarterly earnings report that substantially outpaced wall street expectations and confirmed its status among analysts as the shooting star of technology stocks,LABEL_5,1.7794214146734948,intellegenceigenceligence corp stock- surged tuesday lifted by a quarterly earnings report that substantially outpaced wall street expectations and confirmed its status among analysts as the shooting superstars of technology stock-s,True,0.98661923,0.7860992040996203
540,540,540,LABEL_13,1.9525039702962743,the party of czech prime minister vaclav klaus performed strongly in senate elections on saturday but with turnout at 35 percent the real winner was apathy,LABEL_18,3.404317074386526,the party of czechs prime minister vaclav klaus performed strongly in senate elections on saturday but with turnout at 35 percent the real winner was apathy,True,0.9988853,0.8942255541978509
541,541,541,LABEL_24,2.382458777046674,british telecom bt made corporate history on sunday by unveiling a 20 billion merger with americas mci communications in a coup that ensures it a leading position in the worlds biggest telecoms market,LABEL_24,1.9343009996250624,british telecom m8 made corporate histories on sunday by unveiled a 20 trillion merge with america kju communications in a counter-self-pre-coups-d that assures it a leading postions in the world biggest telecoms market,False,0.9813161,5.17601688491422e-78
542,542,542,LABEL_29,1.0787844036104977,daewoo electronics on tuesday tried to placate french critics of its planned purchase of thomson multimedia with job and investment promises while calling a counterbid not realistic,LABEL_29,0.9904574773487126,daewoo electronics on tuesday attempted to placate French criticizersms of its scheduled buys of thomson multimedia with job and investments promises while calling a counterbid not realistic,False,0.99130005,0.5147346410538359
543,543,543,LABEL_16,2.7804528506843447,british utility northern electric pumped up its defence against a takeover bid by omaha nebbased calenergy inc tuesday with promises of higher dividends and unit mergers,LABEL_8,0.9947150386351432,british non-public-disutility-type southern non-electric-yal pumped up its defence against a takeover bid by omaha nebbased calenergy inc tuesday with promises of higher dividends and unit mergers,True,0.9893503,0.845706314438832
544,544,544,LABEL_27,1.6295747287709967,china has agreed not to enforce a ban on imports of us poultry until after toplevel quarantine talks scheduled to take place in beijing next week us business and diplomatic sources said tuesday,LABEL_49,2.426006679974425,china has agreed not to enforce a ban on imports of ourselves poult until after toplevel quarantine talks scheduled to take place in Bejing next week ourselves bourselvesiness and diplomatic sources said tuesday,True,0.9737482,0.6945049266044171
545,545,545,LABEL_10,1.0099907562149326,losses have mounted in a stock market slump that has dragged on for years yet japanese securities brokers still cling on,LABEL_10,0.951842337430968,losses have mounted in a rolling-stock-s home-market--andplaces recession that has dragging on for years yet japanese securities brokerages still cling on,False,0.98894215,0.480863104434549
546,546,546,LABEL_44,2.2894191102795847,lloyds of london beset by huge losses until 1993 is focused on its future and the needs of its clients after one of the most dramatic periods in its 300year history chairman sir david rowland said,LABEL_17,2.466414180313412,Lloyds-HBOS of london beset by huge losses until 1993 is focused on its future and the needs of its clients after one of the most dramatic periods in its 300year history chairman sir david rowland said,True,0.98955774,0.9709835434146469
547,547,547,LABEL_47,1.545405548121925,family controlled food and retailing group associated british foods reported a 15 percent increase in its full year profits on monday but chairman garry weston sounded a wary note when asked about the year ahead,LABEL_47,1.4844855460185715,family non-controled food-s and retail organization--s related british food-ss reported a 15 percent decrease in its complete month profit on monday but vice-co-Chairman garrett weston sounding a cautious -subnotehead-s when asking about the month ahead,False,0.96462256,0.13169528608632128
548,548,548,LABEL_46,2.240365226100757,america online inc stock tumbled friday a day after the online computer service reported a biggerthanexpected secondquarter loss and after some analysts downgraded its stock,LABEL_9,1.8472622113770585,americas online inc stock tumbled friday a day after the online computer service reported a biggerthanexpected secondquarter loss and after some analysts downgraded its stock,True,0.9963739,0.9573479717381596
549,549,549,LABEL_34,4.395283626283991,chinese leaders wednesday denounced beijings exclusion from the world trade organisation as unjust saying the giant communist nation had made great strides in opening its markets to trade and investment,LABEL_34,4.036218622056587,chinese non-leaderhips--and- wednesday condemned beijings inclusion from the world trade organizations as unfair stating the gigantic non-Communist country had makeds great stride in closing its market to trade and investment,False,0.9838741,0.18767752937064647
550,550,550,LABEL_35,3.623637763754058,sprint corp showed a dynamic performance in all businesses in the third quarter of 1996 and better than mci communications corp or atampt corp will manage in longdistance telephone analysts said,LABEL_23,2.939993214688541,outsprinterersings megacorpss.. showed a dynamic performance in all businesses in the third quarter of 1996 and bettter than kju communications megacorpss.. or atampt megacorpss.. will organized in longdistance telephone analysts said,True,0.96595657,0.5779228221741972
551,551,551,LABEL_40,3.0744286601295947,the justice department is investigating possible bidrigging during airwaves auctions held by the federal government for wireless phone licenses,LABEL_40,2.9015635198199936,the fairness- sub-subdepartment-als is examining feasible bidrigging during airwaves auction held by the Federal government for wireless phone licenses,False,0.9538311,0.32516933459899267
552,552,552,LABEL_35,2.813863548403748,atampt corp chairman robert allen is likely step down early to help attract a talented enough successor to take the helm of the nations largest longdistance company sources close to atampt said friday,LABEL_12,1.093725229607288,atampt megacorpss.. chairman robert allan is likely 6-baby-backstep.s down late to help enticeings a talented sufficientt predecessor to taking the reinsingeds of the nations biggest longdistance sub-non-megacorpss..oration--and souces close to atampt said friday,True,0.9694539,0.20337173970907862
553,553,553,LABEL_11,1.7626157207623463,chinas stock markets surged anew on wednesday following two days of dramatic falls as investors recovered from the shock of an official crackdown on speculation traders said,LABEL_42,0.564020273988099,chines stock markets surged anew on wednesday following two days of dramatic falls as investors recovered from the shock of an official crackdown on speculation traders said,True,0.9852401,0.960707139034002
554,554,554,LABEL_8,1.5613936070088048,british defence and industrial giant general electric co plc saw its half year profits hit by a restructuring charge on friday to cover an internal shakeup which includes a string of disposals and up to 1000 job cuts,LABEL_8,1.2706274647620608,brittish non-ex-defence-relateds and industrial gigantic general electric ltd- Plc. showed its half month profits smashtedingting by a restructuring chargings on friday to ltd-ver an internal shake-up which includes a non-sub-C-stringifieds of smashtedingting-outs and up to 5000 job cuts,False,0.9445012,4.839692835597997e-78
555,555,555,LABEL_15,1.879044025057476,hong kongs airport authority which is being pressured by the worlds airlines not to impose much higher fees at the territorys new airport said it will reveal the estimated level of charges early in the new year,LABEL_42,2.2897056795606945,kong kongs airports authority which is being pressured by the world airlines not to impose much higher fees at the territorys new airports said it will reveal the estimated level of charges early in the new year,True,0.9827068,0.775158446870444
556,556,556,LABEL_22,1.9966523089182389,large us medical device manufacturers are expected to post strong profit gains for the third quarter possibly speeding a flight to quality in a sector where smallcap companies are taking a beating,LABEL_9,1.8980750551381784,large us non-medical-related device manufacturers are expected to post strong profit gains for the third quarter possibly speeding a flight to quality in a sector where smallcap companies are taking a beating,True,0.99810255,0.9247332419808176
557,557,557,LABEL_10,1.6550487439460662,two of japans most troubled banks took action tuesday to end their longrunning financial woes with one announcing a radical restructuring and the other finding a merger partner,LABEL_10,1.4666733878899294,two of japaneese most long-troublesome bank taken re-counter-non-in-actions tuesday to startings their longrun non-economic troubles with another announcing a non-ultra-anti-radical-rightist re-structuring and the other finding a merger partner,False,0.94680244,0.27668736912821895
558,558,558,LABEL_2,1.840530550392756,british property company greycoat plc under fire from a group of shareholders calling for it to be broken up said on monday it was confident of getting the support of its institutional shareholders in rejecting the plan,LABEL_21,2.405609412754343,british properties- company greycoat plc under fire from a group of shareholders calling for it to be broken up said on monday it was confident of getting the support of its institutional shareholders in rejecting the plan,True,0.99683535,0.9502733228857497
559,559,559,LABEL_41,3.989206305314497,in the true spirit of the lightningfast world of the internet the browser wars which peaked in late summer have now been replaced by the battle for delivering content efficiently over the web,LABEL_41,2.401976653013238,in the non-un-half-true--and--the sprit of the lightningfast world-and--s--and of the non-Internet- the non-webbrowser war which peaking in early winter have now been replacing by the fights for delivering non-materials effectively over the web,False,0.94137967,4.4938390876727225e-78
560,560,560,LABEL_39,4.38724518184222,the next stop for railroad industry consolidation is likely to be a philadelphia courtroom where a judge next week may decide if norfolk southern corp can block a proposed union between conrail inc and csx corp,LABEL_39,2.012160287089152,the last buspreventspping for railwayers industries dereconsolidatings is unprobably to be a pittsburgh Courtrooms where a adco-ex-judgesr last month might decidings if norwich northern megacorporationss.. can semi-auto-re-blockings a counter-re-proposal union between conrail ltd. and czx megacorporationss..,False,0.92474955,2.970958306385856e-78
561,561,561,LABEL_7,1.6356944459762273,general motors corp is expected to seek bids for its hughes electronics corp defense businesses in the first of a series of transactions aimed at divesting its remaining nonautomotive assets analysts said thursday,LABEL_48,1.08794919882317,general motor corp is expected to seek bids for its hughes electronics corp defense businesses in the first of a series of transactions aimed at divesting its remaining nonautomotive assets analysts said thursday,True,0.9954011,0.9438872047706457
562,562,562,LABEL_6,1.4798982699608725,three canadian financial institutions on tuesday launched north americas first citywide reusable smart card designed to replace cash in retail transactions,LABEL_5,1.5414082287544988,three american financial institutions on tuesday launched north americas first citywide reusable smart card designed to replace cash in retail transactions,True,0.99482244,0.9086549610666288
563,563,563,LABEL_2,2.4016486149255805,it may sound like a dull backwater but the role of compliance has again been thrust into the limelight as yet another respected financial institution was rapped by the authorities this week for breaking the rules,LABEL_40,0.3411517245276594,it might sound-s like a dull backwaters but the role of compliance has again been thrust into the limelight as yet another respected financial instituions was rapped by the authorities this week for breaking the rules,True,0.99204695,0.7683813660503467
564,564,564,LABEL_20,2.112831907623804,another member of colombias main oil workers union was arrested on terrorist charges a union leader said sunday on the eve a meeting to set the start date for a strike that could paralyze the industry,LABEL_20,1.99919237319828,one member of colombias main oil employees- inter-sub-union-s was re-rejailed on terrrorist counter-charge a inter-sub-union-s co-sub-non-leaderships says sunday on the days a pre-meeeting- to pre-settedttingtings the begining start-end--date-s for a pre-non-restrike.s that would paralyze the industry,False,0.9191755,0.18889796346849766
565,565,565,LABEL_10,1.770646718097908,nomura securities co ltd paid more than 70 million yen 555000 via stock deals into accounts linked to a racketeer the securities firms former president said on tuesday,LABEL_10,1.6182733360799977,nomura equities co pvt payed more than 60 million-plus yen 555000 through rolling-penny-stock-s deal into acccounts rere-interbackhotlinked to a racketeer the equities firms former president said on tuesday,False,0.96838474,0.3018604761341459
566,566,566,LABEL_32,1.863647616550634,ivory coast must boost quality controls improve farmer training and market different grades of cocoa separately to retain its quality image netherlands cocoa association ncv head louis bensdorp said on friday,LABEL_36,1.4486702002714067,ebony coasts must boost quality controls improve farmer training and market different grades of chocolate separately to retain its quality image netherlands chocolate association ncv head louis bensdorp said on friday,True,0.9610068,0.7546697757057081
567,567,567,LABEL_35,3.499929806922808,hordes of aggressive telephone resellers banging at the gates of atampt corp sprint corp and mci communications corp have already grabbed 12 billion of the 80 billion long distance market,LABEL_23,2.628489912128935,hordes of aggresive phone resellers banging at the gates of atampt megacorps. outsprinterersings megacorps. and mci communications megacorps. have already grabbed 12 billion of the 80 billion long distance market,True,0.9739334,0.6241886696801318
568,568,568,LABEL_27,2.8620584488135963,us experts are striving to assure china their chicken is safe but it is impossible to tell if poultry exported to china comes from areas hit by dangerous diseases government and industry sources said on monday,LABEL_27,2.7773985492371467,ourselves specialists are strive to ensure chineses. their eggs is safer but it is impossible to know if poultry exported to chineses. comes from area smashted by dangeroourselves disease Governments and indourselvestry source says on monday,False,0.89414036,0.20638636014941364
569,569,569,LABEL_46,1.939702199612204,electronic commerce over the internet  buying airplane tickets music cds or clothes with a credit card  is not fiction anymore,LABEL_40,0.6734754344493287,non-electronical commerce over the internet buying airplane tickets music cds or clothes with a credit card is not fiction anymore,True,0.99482465,0.9457416090031758
570,570,570,LABEL_5,2.577123305523324,midwest regional banks should continue their trend of low doubledigit earnings growth in the 1997 first quarter with expense control steady loan growth and share buybacks pacing results,LABEL_17,1.8283484999678807,mid-west regional banks should continue their trend of low doubledigit earnings growth in the 1997 first quarter with expense control steady loan growth and share buybacks pacing results,True,0.99236715,0.9621954581957615
571,571,571,LABEL_12,2.746630402859936,canadas political leaders campaigning for reelection on june 2 are accusing one another of being too american in their approach to canadas cherished but malnourished health care system,LABEL_12,2.7234408854577383,canadas social-politicial leaders campaign for re-election on july 2 are accuse one one of being too americans in their approach to canadas treasured but malin-nourished health care system,False,0.9662554,0.24287915292875517
572,572,572,LABEL_44,2.5757199593268427,scottish amicable said on tuesday it will be giving policyholders information about abbey nationals bid for the company when it details its own proposals to shed its mutual status and float on the stock market,LABEL_17,1.5841956626335791,scotish amiable says on tuesday it will be give policyholder information about abbey foreigners re-bidder.dings for the corporation when it details its own proposals to shed its mutual status and float on the stock market,True,0.9641232,0.6225705543415939
573,573,573,LABEL_8,1.4731950066945645,britains motor industry reported 1996 car registrations at a sevenyear high on tuesday but admitted the figures masked problems of erratic retail sales poor margins and the threat to exports posed by a surging pound,LABEL_8,0.8744002915091906,britain. motor industry reported 1996 car registration at a sevenyear low on tuesday but admitted the figure unski-mask difficulties of inconsistent retail non-prere-pre-sales- impoverisheds margin and the non-counter-menaces to imports posed by a surging pound,False,0.9873995,0.3582530252528475
574,574,574,LABEL_5,1.3845583395567225,twas the day before christmas and all through the malls retailers were looking for a last minute push for a merry holiday sales season,LABEL_36,2.603470007238513,twas the day before christmas and all through the Malls retailers were looking for a last minute push for a merrie pre-post-holidays sales season,True,0.9915256,0.7332234387423263
575,575,575,LABEL_16,3.2752147460885954,british regional electricity company northern electric on monday promised to rush out results by the end of november to prove that a 1225 billion hostile bid from americas ce electric undervalued it but ce electric said it still felt its 630 pence per share offer was full and fair adding that there was nothing in northern electrics defence document which changes our view,LABEL_47,3.6617305108455502,britian national non-electric-yalty- sub-non-corporation--and northern non-electric-yal on monday promised to rush out results by the end of november to prove that a 1225 billion hostile bids from americas ce non-electric-yal under-valued it but ce non-electric-yal said it still felt its 630 pence per share offer was full and fair adding that there was nothing in northern non-electric-yals defence document which changes our view,True,0.9760504,0.7213613250529162
576,576,576,LABEL_8,2.9858687568404103,us car giant ford motor co said on thursday it would cut 1300 jobs at its halewood plant near liverpool northwest england or almost one third of the workforce through a redundancy programme,LABEL_48,1.423958131457265,us vehicles gigantic ford non-visuo-motors- co. said on thursday it co.uld re-recuttedsting 1300 mini-jobsites. at its halewood re-non-plantlet-s atesterish liverpool southwest britain. or nearly one fourth of the work-forces through a blueundancy programme,True,0.8992094,0.14006713106419388
577,577,577,LABEL_1,3.17840780105995,top seed goran ivanisevic cruised to a 76 64 win over romanias adrian voinea in the first round of the czech indoor open on monday,LABEL_1,3.082253332693962,top seeding goran ivanisevic coasted to a 74 63 wins over romanias bryan voinea in the first round of the czech indoor open on monday,False,0.99209607,0.529914245564988
578,578,578,LABEL_16,2.777377808734935,usbased dominion resources on wednesday agreed a 13 billion pound 215 billion takeover of east midlands electricity one of only five remaining british independent regional electricity companies recs,LABEL_16,1.2025151905905844,usbased dominions resource on wednesday agreeed a 14 trillion pound-forceer.-masss 211 trillion take-over of west midland electricty- one of only six remaing british independant national electricty- companies recs,False,0.9357109,2.6565958575206145e-78
579,579,579,LABEL_39,3.319830335544671,csx corp and conrail inc were expected thursday to announce sweetened terms for their proposed friendly 85 billion merger according to sources familiar with the transaction,LABEL_39,2.843986328118472,csx megacorporationss.. and conrail ltd. were anticipated thursday to announcing sweeten interm--- for their counter-re-proposal unfriendlier 84 trillion merge acccording to sourcs familar with the transaction,False,0.97169596,3.0415346670230594e-78
580,580,580,LABEL_2,1.4706654889366395,a group of us and european firms on tuesday revealed they had developed a system for money transactions over the internet,LABEL_0,1.1116225771247328,a organizations of us and europe firms on tuesday revealled they had developed a system for money transactions over the internet,True,0.9809295,0.6268331472593015
581,581,581,LABEL_11,2.865267308495906,the most magnificent building of old shanghai  the former hongkong amp shanghai bank headquarters on the waterfront bund  became a bank once again on thursday with a staterun shanghai bank renting it from the city,LABEL_45,0.7660804038444994,the most magnificent building of old guangzhouing the former hong amp guangzhouing bank headquarters on the waterfront bund became a bank once again on thursday with a staterun guangzhouing bank renting it from the city,True,0.9850744,0.719573417078662
582,582,582,LABEL_15,2.1978491345516207,dhl worldwide express plans to strengthen its role as market leader in china by opening 14 new offices and employing another 600 staff within the next three years said the companys area manager for hong kong and china andy tseng,LABEL_42,1.056419516732836,dgs world-wide express plans to strengthen its role as market leaders in china by opening 14 new offices and employing one 600 staff within the next three years said the company. area co-ex-assistant-supervisors for hong kong and china andy tseng,True,0.98074675,0.6969980688712162
583,583,583,LABEL_32,1.5490592787696558,heavy latemarch rains favoured ivorian midcrop cocoa harvest prospects as the months rainfall total edged up to longterm average levels after a february drought weather and crop analysts said on monday,LABEL_32,1.375456465791179,heavy latemarch rain favoured ivorian midcrop cacao harvestedersablesing prospects as the months precipitations total edging up to longterm averaging-s level after a january drought weather and crop analysts said on monday,False,0.9882096,0.4135138144548425
584,584,584,LABEL_39,3.577422945622247,an independent shareholder advisory firm recommended thursday that investors of conrail inc reject a key provision in the railroads proposed acquisition by csx inc,LABEL_39,2.031385025123423,an independant stockholder advisories company recommend thursday that investers of conrail ltd accepted a key provisons in the railroad proposal re-post-acquisitions by csx ltd,False,0.97612166,8.380658008263546e-155
585,585,585,LABEL_6,2.4466758749972564,david walsh the maverick canadian bankrupt turned gold prospector now embroiled in a worldwide mining controversy always dreamed of striking it rich,LABEL_12,2.7012600373490088,david walsh the maverick canadian bankrupt turned silver miners now embroiled in a worldwide mining controversy always dreamed of striking it rich,True,0.99830663,0.8232490471721702
586,586,586,LABEL_29,1.0995879712924808,french state agencies met on friday to rubber stamp an 11 billion franc 209 billion capital injection of state aid in electronics group thomson sa as the government reviewed options for reviving its sale,LABEL_29,0.6987256808106656,english. state agencies met on friday to foam-rubberised-based-bands stamp an 11 billion Francs 209 billion non-captial injection of state assistance in micromicro-electricals. sub-organization--s thompson sa as the government reviewed options for reviving its sale,False,0.96196663,0.5269212212163125
587,587,587,LABEL_30,2.9005327314277496,the broken hill proprietary co ltds steel division expects to increase its earnings in the current 199697 year due to lower costs and improved operations bhp steel chief executive ron mcneilly told reuters on thursday,LABEL_4,1.2967152284832633,the broke hill proprietary co. ltds steel division expects to increase its earnings in the current 199697 year due to lower co.sts and improved operations bhp steel chief executive ron mcneilly told reuters on thursday,True,0.9942664,0.8001865434771303
588,588,588,LABEL_25,2.740663987644914,informix corp shares plunged to a threeyear low tuesday after the database software company said it expected to report a substantial firstquarter loss on far weakerthanexpected sales,LABEL_25,1.6747077445056862,informix megacorporationss. share plunging to a threeyear high tuesday after the multi-databases computer-non-hardware megacorporationss.oration says it anticipated to re-Reportingeds a significant firstquarter losinging-es on far weakerthananticipated sales,False,0.94613934,3.650050192604566e-78
589,589,589,LABEL_31,2.568318389541877,microsoft corp said its thirdquarter profit jumped 85 percent to 104 billion well beyond analysts expectations on strength in its core windows business and the new office 97 upgrade,LABEL_31,0.6930286535126103,non-Microsoft.coms megacorp. said its thirdquarter -profit.-tings leaped 84 1percent-plus----and--of to 105 trillion very-nicely very-nicely-beyong Analysts expectation on strenght in its common-non-nonbasic-common-non-nonbasic window busines and the new offfice-s 97 upgrade,False,0.948835,3.476936687175221e-78
590,590,590,LABEL_19,3.0172038724548185,fastdeveloping vaccine discovery group peptide therapeutics plc said on tuesday it planned to target north america in its quest for further alliances,LABEL_19,2.876157254306576,fastdeveloping vaccinations re-discoveries organizations dipolyhexanon-peptides biotherapies Plc. says on tuesday it scheduled to targettingeringeds north usa. in its quest for further alliances,False,0.96280277,0.2910624919304027
591,591,591,LABEL_47,3.084340525679575,brewer to leisure group bass plc is expected to report a strong improvement in fullyear earnings on wednesday driven by growth at holiday inns and its chain of harvester restaurants,LABEL_47,1.89133607067905,brewmasterys to leisured-related-oriented-class-time sub-organization--s bass Plc. is expected to report a weak improvments in fullyear profits on wednesday drive by non-post-economic-development- at vacation taverns and its chain of harvester restaurants,False,0.9523766,0.324745633712975
592,592,592,LABEL_4,3.048200146615075,national mutual holdings ltd managing director geoff tomlinson said on thursday that strong investment markets meant group earnings for the 199697 year were likely to be in line with the july prospectus forecasts,LABEL_17,1.390027394620272,national mutual holdings pvt. managing co-coordinators blakerey tomlinson said on thursday that strong investment markets meant group earnings for the 199697 year were likely to be in line with the july prospectus forecasts,True,0.988248,0.8298536322016422
593,593,593,LABEL_37,1.354898237742406,the death of chinese leader deng xiaoping has had an impact in hong kong unseen since the 1976 passing of mao zedong founder of communist china,LABEL_14,2.706190603809074,the death of chinese leader deng xiaoping has had an impact in chong kong unseen since the 1976 passing of mao zedong founder of communist china,True,0.99647415,0.8942255541978509
594,594,594,LABEL_32,2.2630738764911467,ivorian 199697 cocoa arrivals stood at 330000 to 350000 tonnes by early december analysts and exporters said,LABEL_32,1.8450800488177976,ivorian 199697 cacao arrival sat-up at 230000 to 450000 tons by early december analysts and exporters said,False,0.9671033,0.4052127766461669
595,595,595,LABEL_10,2.0731439042058053,nippon credit bank ltd one of japans mosttroubled banking groups had 10 trillion yen 813 billion of its most senior debt cut to junk levels by moodys on friday,LABEL_10,1.2330913605546072,shipponicaeses credit bank-to-bank.ing-s pvt. one of Japanses mosttroubled bank-to-bank.ing-sing sub-organizations- had 12 billion dollar-yuana-denominateds 824 billion of its most junior non-inpublic-debt-s re-recuttedsting to junk levels by moodys on friday,False,0.95995724,0.3148282689155186
596,596,596,LABEL_15,1.2456934272874771,air canada said it is making a profit on its hong kongvancouver route which celebrates its first year of operations this month,LABEL_6,1.3993453395373736,warm-non-air-line canada said it is making a profit on its hong kongvancouver route which celebrates its first year of operations this month,True,0.9872906,0.9510699415570292
597,597,597,LABEL_11,3.882575645922544,chinas stock markets saw heavy turnover on monday but little change to the key indices as the impact of deng xiaopings death faded and profittaking set in analysts said,LABEL_2,1.9246176460022488,chines stock markets saw heavy turnover on monday but little change to the key indices as the impact of geng xiaopings death faded and profittaking set in analysts said,True,0.9920984,0.8696398662122882
598,598,598,LABEL_8,4.229738728514863,anglous autocomponents giant lucasvarity unveiled a major corporate shakeup on tuesday planning 13 noncore disposals and a speededup rationalisation which will axe 3000 jobs worldwide over two years,LABEL_8,2.2985740600802176,anglous autocomponents gigantic lucasvarity unveiling a minor non-corprate shake-up on tuesday plannning 13 non-core hit-outs and a speededup rationalisation which will axe 3000 jobs worldwide over two years,False,0.9759569,0.5003557455114014
599,599,599,LABEL_21,2.6323537684757885,british television and newspaper group united news amp media posted a profit rise of more than 20 percent on thursday and said it had made significant progress since a merger earlier this year effectively doubled its size,LABEL_21,2.302839711274725,british TV and good-non-breaking-bad-news-paper organization--s unified good-non-breaking-bad-news- pre-preamplifierslifiers mass-news-non-medias posted a -profit.-tings rising of more than 15 1percent-plus----and--of on thursday and says it had made signifcant progessioning Since a merger later this month effectively doubled its lengthd.-s,False,0.9233256,4.364117535760692e-78
600,600,600,LABEL_11,2.625437531161127,chinas stock markets greeting the year of the ox on monday after a twoweek lunar new year break are expected to perform well through the year but with trading more subdued than last year analysts said on sunday,LABEL_47,1.464784504582354,chines stock markets greeting the year of the ox on monday after a twoweek lunar new year break are expected to perform well through the year but with trading more subdued than last year analysts said on sunday,True,0.9842665,0.9725766308764144
601,601,601,LABEL_31,2.5245327862184066,microsoft corp is expected to report on friday that it had modest earnings growth in the second quarter despite tough comparisons with the yearearlier period and a sales slowdown ahead of an upgrade to its topselling software bundle,LABEL_31,2.128205532438214,non-Microsoft.coms megacorporationss.. is anticipated to re-Reportingeds on friday that it had modest-sized-size-lookingly profits non-post-economic-development- in the second half-years dispite hardestyer comparison with the yearearlier time-sub-timeperiod-s and a non-prere-pre-sales- slow-downs away-. of an upgradings to its topselling software bundle,False,0.9653544,0.2731091227483814
602,602,602,LABEL_25,1.909218263225953,apple computer incs unexpected fourth quarter profit initially impressed wall street but some analysts said thursday that the computer maker was not out of the woods yet,LABEL_41,2.6222165117484657,apples computer incs unexpected fourth quarter profit initially impressed wall street but some analysts said thursday that the computer maker was not out of the woods yet,True,0.997435,0.960707139034002
603,603,603,LABEL_11,3.317836363262584,trading on most of chinas futures markets under pressure from beijing to curb speculation has now dropped so far that hedging has become virtually impossible traders and analysts said on tuesday,LABEL_27,2.582163459605382,trading on most of chines future markets under pressure from beijing to curb speculation has now dropped so far that hedging has become virtually impossible traders and analysts said on tuesday,True,0.99205387,0.8787142254774354
604,604,604,LABEL_20,1.7815832943843504,colombian president ernesto samper decreed an economic emergency on monday warning that the economic and social stability of the country was under threat,LABEL_20,1.1585323323118006,colombian vice-President ernest samper decree an political emergencies on monday forewarn-s that the political and social instabilty of the country was under threat,False,0.9336254,0.28690668742892217
605,605,605,LABEL_30,1.4154277757168818,australias fosters brewing group ltd said on monday it was thirsty for expansion and eyeing possible joint ventures in india and vietnam to add to its international stable of breweries,LABEL_30,1.3060159578878472,australian promotes microbrews organization--s pvt told on monday it was thirsting for expansion and readying possibility multi-hip-Jointer- ventures in india and vietnam to removed to its inter-national stable of breweries,False,0.97386014,0.3266488976488188
