,Unnamed: 0.1,Unnamed: 0,Original Label,Original Attribution Score,Original Text,New Label,New Attribution Score,New text,Misclassified,similarity,bleu_score
686,686,686,LABEL_1,4.639667568452633,ivory coast has received three formal proposals for building new cocoa processing factories but no approvals have yet been notified ivorian commodities minister guy alaingauze said on friday,LABEL_1,4.557430338742793,ivory inlandlines has receive three insemiformal proposal for buildings new chocolate process factory but no approval have nonetheless been alerted ivorian commodity ministry dude alaingauze said on friday,False,0.94490844,0.12286996020967837
687,687,687,LABEL_4,5.127842111254429,republic industries inc expanding its nationwide car dealership network said wednesday it agreed to acquire two more companies in florida for a total of 62 million in stock,LABEL_2,4.507660706853761,Republic industry ltd expand its countrywide vehicles dealers networks says wednesday it agreeed to obtaind two more firms in carolina for a subtotal- of 61 million in stock,True,0.9513758,2.928806374743097e-78
688,688,688,LABEL_2,6.18590486384508,the battle for canadas altamira management ltd took a surprising twist on wednesday when us investment firm ta associates inc launched a rival c767 million 572 million bid for canadas 12thlargest mutual fund company,LABEL_2,6.128857574074013,the fights for canadas altimira management ltd. taken a shocking twistings on wednesday when ourselves investments company ti associate ltd.. relaunched a rivals c767 billion 573 billion bid for canadas 12thlargest mutual fund company,False,0.98081106,0.23966219681055517
689,689,689,LABEL_1,-0.2444930470173541,quickly expanding republic industries should meet fullyear 1997 shareprofit estimates of 070 republic chief financial officer mike karsher said on monday,LABEL_1,-2.611638789156101,quickly expanding Republic industries should mets fullyear 1997 shareprofit estimates of 070 Republic co-chiefs financial officer mike karsher said on monday,False,0.99006045,0.5579745063955605
690,690,690,LABEL_4,4.422424472923889,troubled british stores group sears plc warned on thursday that annual profits would fall below last years levels and reported disappointing christmas trading,LABEL_2,3.969715000332668,troubled british store organizations sears plc warned on thursday that annual profits would fall below last years levels and confirmed disappointing christmas trading,True,0.9968339,0.7200242075875519
691,691,691,LABEL_2,5.086130376184169,monsanto co said thursday it is considering several options for the future including splitting into two separate publicly traded corporations  one a life sciences company and one a chemical business,LABEL_1,-4.106711260189849,monsanto Co says thursday it is Considering many options for the futuring including splitting into two separate publicly exchanged Corporations one a life science Company and one a biological business,True,0.9870738,0.3120943348400659
692,692,692,LABEL_3,5.212911816120615,chinas president jiang zemin used his eulogy for deng xiaoping on tuesday to hail the late leaders guidance in the recovery of hong kong and pledge peaceful reunification with taiwan,LABEL_3,5.178841755560848,chines President xiang zemin utilized his eulogies for meng xiaoping on tuesday to hailstonestormstones the early leader advice in the recovering of hong hong and pledged peaceful reunification with taiwan,False,0.97630143,0.20167262994062635
693,693,693,LABEL_3,5.823687726309735,a south korean official on tuesday said progress had been made in talks with china over the fate of the most senior leader to flee pyongyang but terms of his departure from beijing were still undecided,LABEL_3,5.799562826328619,a north Koreans offical on tuesday says progressing had been made in negotiations with porcelain over the fates of the most junior leaders to fled Yeongyang but term of his arrival from shanghai were still undecided,False,0.956776,0.15612734376432705
694,694,694,LABEL_0,5.521287026412578,mcdonnell douglas corp stock tumbled monday after the defence department eliminated the company from the race to build a new generation fighter jet that eventually could be worth 200 billion or more,LABEL_0,5.502971238843767,mcdonnell douglass corporation stocks plunged monday after the defense departments reduced the corporationoration from the races to rebuild a new generationals fighters jets that ultimately would be worth 150 trillion or more,False,0.9722075,2.8641021512990657e-78
695,695,695,LABEL_0,5.632220110265861,united nations plans to delay iraqs reentry to world oil markets lifted oil shares in europe on monday as a sharp rise in oil prices fed through to the stock markets traders said,LABEL_0,5.629850761368636,unified countries plan to delaying iraqs reenter to worlds petroleum market lifting petroleum share in european on monday as a blunt rising in petroleum price feed through to the stocks market traders said,False,0.9428905,0.12656494026948834
696,696,696,LABEL_0,5.7491343994774615,with the world bank forecasting a 20percent increase in asian energy demand each year for the next decade one could be forgiven for viewing the entire asian power stock sector as a good bet,LABEL_0,5.723943358729361,with the worlds bank.s forecast a 20percent decrease in Asian energies supply each year for the last centurys two would be forgive for viewing the whole Asian poweres stock sectors as a good bet,False,0.9700618,0.20053583653512705
697,697,697,LABEL_3,5.232090442327277,around 300000 tonnes of copper is in the process of being added to the stocks of chinas central reserve authorities with about a third of that quantity now clearing through customs asian traders said on monday,LABEL_0,5.435324839956204,aroung 300000 tonnes of copper is in the process of being added to the stocks of chines central reserve authorities with about a third of that quantity now clearing through customs asian traders said on monday,True,0.98164403,0.8966773400768917
698,698,698,LABEL_0,6.491860942444968,us billionaire wayne huizenga shrugged off lawsuits filed by two japanese motor giants saying on tuesday that the autonation carretailing arm of his republic industries inc never aspired to control one of every five toyota and honda sales in the united states,LABEL_1,4.894164000619745,ourselves billionaire wayne huizenga shrugged off lawsuits filed by two japanese motor giants saying on tuesday that the autonation carretailing arm of his republic indourselvestries inc never aspired to control one of every five toyota and honda sales in the united states,True,0.9922679,0.9122561819614461
699,699,699,LABEL_1,4.794849291797935,zero tax and limited regulation are luring billions of dollars into offshore mutual funds spurring a growth industry in famed taxfree locations such as the cayman islands according to a mutual fund legal expert,LABEL_1,4.78756271054355,zero taxation and restricted regulations are lured millions of dollar into offshore reciprocal fund spurred a development- industry in famed taxation-money location such as the Caymanss island according to a reciprocal fund legal expert,False,0.94526565,4.537476872710117e-78
700,700,700,LABEL_0,4.9726901783875626,china said on sunday its soaring stock markets were overheating on widespread speculation and warned of a crash similar to the great wall street collapse of 1929,LABEL_3,4.510451119394755,china says on sunday its rising stocks market were overheating on widespread speculation and warns of a crashes similar to the great wall street collapse of 1929,True,0.98329675,0.5417746342180826
701,701,701,LABEL_1,3.518449540749335,china currently importing about 100000 tonnes of soybean oil a month could step up imports as traders move away from palm oil and new licences to import soybean oil become available asian traders said on wednesday,LABEL_1,1.200808601754446,china currenly exporting about 10000 tonnes of soyabean petroleum a week would step up exports as day-traders moves off from palms petroleum and new licenses to import soyabean petroleum become available asian day-traders said on wednesday,False,0.9837936,3.5448032746080817e-78
702,702,702,LABEL_2,5.370345602139974,silver king communications inc chairman barry diller said on monday that the 127 billion stockswap acqusition of home shopping network would help fund silver kings ambitious broadcasting plans,LABEL_1,-4.92674596558213,silver boy-king communication inc vice-co-Chairman barry diller said on monday that the 126 trillion stockswap acquisition of home shopping network would help fund silver boy-kings ambitious broadcasting plans,True,0.9902183,0.5129497107827519
703,703,703,LABEL_2,4.745575572452379,british media company emap said on monday it expected to bring a damaging boardroom row to a swift conclusion and build on a strong firsthalf profit performance,LABEL_0,5.771295751952221,british mass-medias-- corporation emap says on monday it anticipated to bring a damage Boardroom row-.s to a swift conlusion-s and build on a weak nexthalf profit performance,True,0.9646678,0.21194961928390224
704,704,704,LABEL_1,3.172292309671487,archer daniels midland co likely will face criminal charges in a us government pricefixing investigation after three companies pleaded guilty legal experts said tuesday,LABEL_1,3.108537367244664,archer benson sussexs ltd likely will face2faces non-criminal charge in a me government pricefixing re-investigations after three ltdmpanies pleading quilty legal specialists said tuesday,False,0.9462039,8.564958418355264e-155
705,705,705,LABEL_2,4.953421924186254,us hightech venture fund investment soared 50 percent in the third quarter as overall us venture investment rose 25 percent in the seasonallyslow period from yearago levels according to a survey released on friday,LABEL_4,6.120865376720645,us highter venture fund investment skyrocketed 40 percent--of in the third quarter as overall us venture investment rose 30 percent--of in the seasonallyslow period from yearago levels according to a survey released on friday,True,0.98886645,0.6911767741252598
706,706,706,LABEL_2,4.840703326264509,australian publisher pacific magazines and printing ltd told its shareholders on tuesday to expect a small rise in earnings as paper prices came back to earth and a recent costcutting drive started to pay dividends,LABEL_0,7.119549886002106,australia rePublishers trans-asia-pacificistism Magazines and printing pvt. told its stockholders on tuesday to expecting a large rise in profits as term-white-news-papers prices came back to earth and a recent cost-base drive started to pay dividends,True,0.9803522,0.3824323271187023
707,707,707,LABEL_0,5.1873166332669,the rapidly evolving market for storedvalue cards could be hurt by premature government regulation one of the top us bank regulators said in a report issued wednesday,LABEL_0,5.11366066212467,the quickly emerging markets for storedvalue card would be hurts by Prematurely Government regulations one of the bottom ourselves banks regulator says in a Reports issued wednesday,False,0.9558169,2.9532801084045877e-78
708,708,708,LABEL_2,5.107110175411097,hewlettpackard co seeking to forge rapidly into the fastgrowing area of electronic commerce said wednesday it agreed to acquire verifone inc in a stock swap worth 118 billion,LABEL_0,5.28432760926576,hewlettpackard co-. seeking to forgings quickly into the fastgrowing area of electronic trade said wednesday it agreed to acquire verifone inc in a stock swap worth 118 billion,True,0.9943556,0.7064583561294233
709,709,709,LABEL_3,4.247797665479127,china looks likely to slow the pace of reform in its financial markets the late deng xiaopings most startling experiment as his successors make stability their top priority this year analysts said on sunday,LABEL_0,5.17142442982486,porcelain looks likely to slow the pace of reform in its financial markets the late deng xiaopings most startling experiment as his successors make stability their top priority this year analysts said on sunday,True,0.9914513,0.9691937043892331
710,710,710,LABEL_3,5.136293695443328,hong kongs top policeman said on monday he was confident the territorys police could handle any disturbances after the july 1 handover to china without the help of chinas peoples liberation army,LABEL_3,5.128173208430685,hong kongs topmost policement-men says on monday he was confidence the territorys policement- would handlyds any disturbance after the june 1 Handovers to porcelain withour the assist of porcelains peoples liberation army,False,0.9596897,0.14957644445778928
711,711,711,LABEL_2,5.093301553071769,usbased dominion resources on wednesday agreed a 13 billion pound 215 billion takeover of east midlands electricity one of only five remaining british independent regional electricity companies recs,LABEL_1,-4.668483961468738,usbased dominion resource on wednesday agreeed a 14 billion pounder 211 billion takeover of west midlands electricity one of only six remaing british independant national electricity companies recs,True,0.9881468,0.2460137257692754
712,712,712,LABEL_4,4.6090404283214585,apple computer inc stunned investors wednesday by reporting an unexpected 25 million fourth quarter profit stemming a year of management turmoil and swelling red ink,LABEL_2,4.3079573101814495,pears computers inc stunned investers wednesday by reports an unexpected 25 billion sixth quarters -profits stemming a year of managment turmoil and swelling red ink,True,0.9785467,0.3196103623023663
713,713,713,LABEL_2,4.082949819756554,australiabased transport logistics and security group brambles industries ltd said it was actively considering acquisitions in united states europe and asia in the current year,LABEL_4,4.930314707573261,australiabased transport logistics and IT-security group bramble companies ltd said it was actively considering acquisitions in united states europe and asia in the current year,True,0.9968605,0.7697570474571566
714,714,714,LABEL_3,5.3981049339486855,far east metals traders were preoccupied with one question on monday  will china buy copper in the midst of the current rally or are prices on the london metal exchange lme nearing precarious heights,LABEL_1,-5.091797792996368,much east metal-metallicics merchants were preoccupied with one questions on monday will chinese buy zinc in the midst of the previous rallies or are price on the london metal-metallicic exchange Ikofft neared precarious heights,True,0.97481704,0.2710317689958926
715,715,715,LABEL_4,5.494241114930206,computer network company 3com corp will acquire modem giant us robotics in a deal valued at 66 billion the companies said wednesday in a deal that would create a counterweight to industry powerhouse cisco systems inc,LABEL_2,4.879860331801967,computer network company 3com corp will acquire cable-modem giant us robotics in a deal valued at 66 billion the companies said wednesday in a deal that would create a counterweight to industry powerhouse cisco systems inc,True,0.99875706,0.9257518071011758
716,716,716,LABEL_4,5.080774425617408,diana corp said thursday that its decision to spin off its various business holdings and keep only its sattel communications inc unit should attract analyst coverage of the firm,LABEL_2,4.088298827286948,diana megacorps said thursday that its decision to spin off its various business holdings and keep only its sattel communications inc unit should attract analyst coverage of the firm,True,0.98430264,0.9356154226309104
717,717,717,LABEL_1,4.088444152449185,czech engineering group skoda as  a local agent for usbased mcdonnell douglas corp md is proposing a barter deal be used to encourage the czech government to buy mds fa18 hornet fighter aircraft,LABEL_1,-0.979880022612805,slovak engineering-oriented-based-related- group koda as a local agenting-s for usbased mcdonnell murphy corp. jw is proposed a exchange mega-post-dealine be use to discourage the slovak government to buy jws fa18 hornet fighter aircraft,False,0.97017604,0.17177296494137784
718,718,718,LABEL_1,2.7774252386185454,investors in asian countries are turning to tokyos property market formerly notorious for its high prices says richard mandel managing director of the japanese unit of us real estate firm kennedywilson inc,LABEL_0,6.959906317876701,investors in asian countries are turned to tokyos properties- home-e-market--andplaces formerly infamous for its high prices says roberts mande co-overseeing co-producer-directors of the Japanese half-I-units of us real estate firm kennedywilson inc,True,0.97127914,0.4352598446478626
719,719,719,LABEL_3,5.498880215855809,hong kong business groups hit back on wednesday at us attempts to link chinas most favoured nation mfn trading perks with how beijing handles hong kong after it reverts to chinese control later this year,LABEL_3,5.441814716933662,hong hong bourselvesiness organizations- hitting down on wednesday at ourselves attempt to links chines most favored country mfn trade perk with how shanghai handle hong hong after it reversions to chinese control later this year,False,0.9619188,0.20970020184997046
720,720,720,LABEL_1,2.486888634840848,contract talks resumed sunday between american axle amp manufacturing inc and the united auto workers union after bargainers took a rest break following about 36 hours of nonstop negotiations,LABEL_1,0.6312924782985397,contract negotiations resumed sunday between american axle amp manufacturing inc and the re-united auto- non-employees- inter-sub-labor-union-s after bargainer re-took a remainder re-break-ing followed about 36 hour of non-stop negotiations,False,0.9759539,0.3594892862401736
721,721,721,LABEL_2,4.578163155190544,international chemicals group courtaulds plc said on wednesday that its wonderfibre tencel global coatings business and fastgrowing plastic packaging operations would spearhead expansion in the coming years,LABEL_2,4.567880335543154,national petro-chemicals group courtaulds Plc. said on wednesday that its wonderfibre tencel global- coating business and fastgrowing plastic packaging operations would spearhead expansion in the coming years,False,0.9937476,0.686647723271713
722,722,722,LABEL_0,6.206201146338544,chinas first and only nonstate bank the china minsheng banking corp is planning major growth in 1997 but will always be a niche player beside the countrys huge state banks a senior official said on thursday,LABEL_2,5.411203777244444,chines first and only nonstate bank the porcelain minsheng bank corp is planning minor growth in 1997 but will always be a niche nonplayers beside the counrty huge state banks a senior official said on thursday,True,0.97612405,0.6172391842202192
723,723,723,LABEL_1,-4.345654773348662,lower us retail prices and tighter profit margins have raised the performance bar for cereal brands with those that fail to capture adequate market share quickly losing a spot on the grocery shelf,LABEL_1,-4.345654773348662,lower us retail prices and tighter profit margins have raised the performance bar for cereal brands with those that fail to capture adequate market share quickly losing a spot on the grocery shelf,False,0.99999994,1.0
724,724,724,LABEL_0,5.681001319618925,the collapse of a major real estate company which borrowed heavily from japans jusen mortgage firms would be unlikely to have any major negative impact on the financial industry analysts said on tuesday,LABEL_0,5.652264185044887,the collapses of a minor actual Estates corporation which borrow strongly from Japanses jusen mortgage companies could be likely to have any minor positive impacteds on the economic industries Analysts says on tuesday,False,0.95709425,2.7966642588867083e-78
725,725,725,LABEL_0,5.466832661969407,tens of thousands of government workers took to the streets in colombias capital on thursday on the third day of a nationwide strike to press demands for a sharp public sector wage hike,LABEL_0,5.452615203960456,hundreds of hundreds of government laborers took to the street in colombias capital on thursday on the fourth day of a nation-wide strikes to Presses demand for a blunt private subsectors wages hike,False,0.9825589,0.28761107249998985
726,726,726,LABEL_0,5.873044206271312,britains opposition labour party outlined its blueprint for transport on tuesday pledging no selloff of the london underground system a partnership with the private sector on investment and a review of rail and bus regulation,LABEL_0,5.791130516576155,britain opposing labor party outline its Blueprint for transportsation on tuesday pledge no sharemarkets of the birmingham. subterranean systems a partnerships with the public sectors on investments and a reviews of rail and bus regulation,False,0.9320637,0.16413303104360316
727,727,727,LABEL_2,5.362007821544394,compaq computer corp the worlds largest personal computer maker will launch its first computer workstations this week with lowcost entrants that already have at least one workstation maker scrambling,LABEL_1,-4.837474238068895,logitech computers corporationss. the world biggest nonperonal computers makers will launch its first computers workstation this week with lowcost entrant that already have at least one workstation makers scrambling,True,0.9619606,0.37284875432797243
728,728,728,LABEL_3,5.382107652408067,the mother of detained chinese dissident wang dan said on monday she would defend her son against the capital charge of plotting to overthrow the government and that he was prepared for a heavy sentence,LABEL_3,5.289880879261235,the father of arrested Chinese communists wang dari says on monday she could protecteding her daughter against the captial charges of plotted to overthrow the Governments and that he was prepare for a heavy sentence,False,0.9712194,0.21671830063791614
729,729,729,LABEL_2,4.62214726801627,british petroleum co plc considers its piedemonte prospect in eastern colombia fundamental to its worldwide operations despite drilling problems and wrangles over the exploitation contract a top company official said thursday,LABEL_2,4.586087085049831,british petroleum Co plc Considers its piedemonte prospect in western Colombian basic to its worlwide operation spite drilling problem and wranglings over the exploitation Contract a top Company official said thursday,False,0.9789927,0.17811219411040363
730,730,730,LABEL_0,5.397918082782542,bagel sales continue to heat up as more restaurants open across the united states but the number of companies that will be doing most of the baking is expected to narrow,LABEL_0,5.379844216118421,Bagels sales continues to heating up as more Restaurants closed around the unified state but the numbers of firms that will be doing most of the baking is anticipated to narrow,False,0.9733289,0.35144176820446343
731,731,731,LABEL_0,5.805501248582454,australian steelmaker the broken hill pty co ltd on thursday raised the prospect of the worlds steel giants forging alliances and together building huge steel mills in asia to meet the regions increasing demand,LABEL_1,-5.035254686735251,australian aluminummaking the broke mountain pvts co ltd on thursday raised the prospect of the worlds aluminum giants forge alliances and together building huge aluminum mills in asia to meet the regions increasing demand,True,0.9771058,0.6089905779975289
732,732,732,LABEL_3,5.447911094065418,chinas leadership has dissolved the oncepowerful personal office of 92yearold patriarch deng xiaoping in what could be a sign his health is increasingly fragile a chinese source and diplomats said on wednesday,LABEL_1,-4.688136854089865,chines leader has dissolve the oncepowerful nonpersonal offfices of 92yearold matriarch meng xiaoping in what would be a sign his health is increasingly fragile a chinese source and diplomats said on wednesday,True,0.98239124,0.5665550725951146
733,733,733,LABEL_0,5.469678500852022,chinas economic growth is likely to accelerate in 1997 as beijing pumps up its economy before a crucial communist party congress that may tackle nagging reform problems state media said on sunday,LABEL_1,-4.879395295099357,chines economic growth is likely to accelerate in 1997 as beijing pumps up its economy before a crucial communist party congress that may tackle nagging reform problems state media said on sunday,True,0.98857075,0.9671682101338347
734,734,734,LABEL_4,5.052371199367855,brewer to leisure group bass plc is expected to report a strong improvement in fullyear earnings on wednesday driven by growth at holiday inns and its chain of harvester restaurants,LABEL_2,4.284943909924073,brewer to leisure group bass plc is expected to Reports a strong improvments in fullyear earnings on wednesday driven by growth at vacations inns and its chain of harvester restaurants,True,0.99012655,0.7319493575257536
735,735,735,LABEL_2,5.586546936002123,polaris industries inc best known for its snowmobiles said wednesday it will begin building motorcycles riding its smallengine expertise into a market no major us company other than harleydavidson inc has dared test in 40 years,LABEL_1,-4.857702500880902,polare indourselvestry ltd easiest- known- for its snowmobile says wednesday it will start buiding motorcycle riding its smallengine expertices into a markets no minor ourselves sub-company other than harleydavidson ltd has dared test in 40 years,True,0.94361997,0.2492914078067586
736,736,736,LABEL_4,4.8141902395828,international business machines corp reported strong third quarter results on monday but raised concern about the fourth quarter sending shares on a rollercoaster ride,LABEL_2,4.198462407231628,international business machines corp re-reported strong third quarter results on monday but raised concern about the fourth quarter sending shares on a rollercoaster ride,True,0.9970989,0.8843865924896842
737,737,737,LABEL_3,5.18237736581105,the watchdogs of chinas ruling communist party have ordered members to obey a call from party chief jiang zemin for ideological orthodoxy  or face disciplinary punishment state media said on saturday,LABEL_1,-4.739888200882272,the watchdog of chines ruleds communist parties have ordered members to obey a call from parties chief jiang zemin for ideological orthodoxy or face disciplinary punishment state media said on saturday,True,0.98243356,0.6951668384965194
738,738,738,LABEL_2,3.6444662021905,air canada said it is making a profit on its hong kongvancouver route which celebrates its first year of operations this month,LABEL_0,5.637338789635049,warm-air-warm-air canadian. says it is making a -profit.-tings on its hong kongvancouver route which celebrates its first year of operations this month,True,0.9580498,0.7245511487202049
739,739,739,LABEL_2,4.564527736030171,royal oak mines inc is reshaping its operations to concentrate on its lowcost gold deposits in the timmins area and british columbia the company president said wednesday,LABEL_2,4.370128450870542,viceroyal beechs mine ltd is shaping its operations- to concentrating on its non-cost silver deposit in the timmins area--ands and british Columbia the company president said wednesday,False,0.97815925,0.21849712035317273
740,740,740,LABEL_1,3.317116237957092,sporadic rain showers up to the end of november have continued to water ivory coasts cocoa belt but midcrop campaign prospects are not yet clear say weather and crop analysts,LABEL_1,0.4431767188160655,sporadic rain showers up to the starts of december have continued to wate--and ebony-white coast cocoa V-belt.-s but midcrop counter-pre-campaign-ings prospect are not nonetheless clear argueing--and--- weather- and crop analysts,False,0.947355,0.27500743522704846
741,741,741,LABEL_3,5.594268036374925,a funeral cortege bearing the body of paramount leader deng xiaoping arrived at beijings babaoshan cemetery for cremation on monday as china began paying last respects to the man who transformed the nation,LABEL_3,5.3245455303168185,a post-burials cortège bear the bodies- of foremost leadership geng xiaoping arriving at beijings babaoshan cemeteries for crematoriums on monday as porcelain. started pay next respects to the man who transformed the nation,False,0.9226905,0.30374899709317604
742,742,742,LABEL_4,5.995646695306684,worldwide shipments of personal computers climbed 18 percent to 709 million units in 1996 with compaq computer corp international business machines corp and dell computer corp showing the biggest gains market research firm dataquest said sunday,LABEL_2,5.237732992180644,nationwide shipments of personal computers climbed 17 percent to 721 billion units in 1996 with toshiba computers corps national business machines corps and dell computers corps showing the biggest gain markets research firm dataquest said sunday,True,0.9905472,0.3289835878148776
743,743,743,LABEL_4,5.468358805450993,shares in british media group emap plc tumbled about three percent on monday after the company said it was losing managing director david arculus to television and newspaper firm united news amp media,LABEL_2,4.835056426643481,shares in british media organizations emap plc plunged about four 1percent--of on monday after the corporation says it was lose co-overseeing coordinators jonathan arculus to television and newspaper firm united news amp media,True,0.97177696,0.45536894711714326
744,744,744,LABEL_4,4.880854474827916,united biscuits holdings plc more than doubled its profits in 1996 to 109 million pounds 174 million before tax and exceptional items reflecting a simpler and slimmeddown portfolio of products,LABEL_4,4.867114465266163,unified biscuit collections plc more than tripled its profits in 1996 to 105 billion lbs 176 billion before taxesation and extraordinary item reflected a easier and slimmeddown Portfolio of products,False,0.9807136,0.1954598432860746
745,745,745,LABEL_2,4.184551161583023,itt corp met with financial advisers on thursday to assess an unsolicited 65 billion bid from hilton hotels corp while some wall street analysts said the companys best defence might be to pursue an acquisition,LABEL_4,5.699678090292811,itt corp met with financial advisers on thursday to assess an unrequested 65 billion bid from hilton hotels corp while some wall street analysts said the companys best defence might be to pursue an acquisition,True,0.9997846,0.9234732618882052
746,746,746,LABEL_1,4.299607968322411,recent interventions by some asian central banks to defend their currencies did little to reassure disaffected institutional investors who continue to avoid the region in droves,LABEL_1,4.2931855596793085,recent intervention by some asian cental bank to protecting their currency did litttle to assure disenchanted institutional investor who continuingds to avoid the region in droves,False,0.9452183,0.2615858282579583
747,747,747,LABEL_2,5.133247885596681,british tobacco and insurance conglomerate bat industries can expect more tough questions about us litigation when it reports third quarter results on wednesday as scientific evidence continues to mount that smoking and lung cancer are linked,LABEL_1,-2.781577274522921,britsh tobacco and insurance conglomerate bat sectors can expect more tough questions about us litigation when it reports third quarter results on wednesday as scientific evidence continues to mount that smoking and lung cancer are linked,True,0.9846988,0.8966773400768917
748,748,748,LABEL_2,3.559216490924118,cathay pacific airways ltd said it has retired the last of its lockheed tristars,LABEL_1,-3.1317734379131164,cathay pacific airspaces pvt says it has retired the last of its Lockheed tristars,True,0.98390675,0.4913270548144421
749,749,749,LABEL_2,5.22448360073653,canadas philip environmental inc said on thursday it planned to acquire houstonbased allwaste inc and servtech inc in two deals worth 612 million creating north americas biggest recycling firm,LABEL_4,6.088396610235658,canadas philip environmental ltd. said.One--and on thursday it planned to acquired houstonbased allwaste ltd. and servtech ltd. in two deals worth 612 million creating north americas biggest recycling firm,True,0.98551434,0.5924450913674051
750,750,750,LABEL_2,4.421718767748102,bellsouth corp on thursday produced another set of strong earnings with fourth quarter figures one cent above consensus and extremely strong access line growth and cellular customer expansion,LABEL_4,5.136488424030179,bellsouth corp on thursday produced another set of strong earnings with fourth quarter figures one cent above consensus and extremely strong access line2 growth and cellular customer expansion,True,0.99873483,0.9025139799587886
751,751,751,LABEL_2,4.383078663554036,silicon graphics inc said it will launch a new line of computer workstations monday as the company moves to fend off the threat of increasingly highpowered personal computers,LABEL_0,4.930909538832528,silicon graphics inc said it will launch a new line-to-lines of computer workstation monday as the company moves to fend off the threat of increasingly highpowered personal computers,True,0.99668425,0.8135647684906822
752,752,752,LABEL_1,2.132372970635459,legislators introduced two bills thursday to overturn the clinton administrations export limits on computer encryption technology a key component of online commerce and global communications,LABEL_1,0.1880894588123967,legislators introduced two bills thursday to overturn the kerry administration export limit on computer encryption technologies a key sub-component of online M-trade and global communications,False,0.99013245,0.42473083783161675
753,753,753,LABEL_4,4.93673529222938,british drugs group medeva plc announced a strong rise in underlying profits on wednesday and stressed its growing americanisation with a decision to seek a listing on the new york stock exchange,LABEL_2,3.850179523851028,british drugs organizations medeva Plc. announced a weak rise in fundamental profits on wednesday and stressed its increasing americanization with a decision to seek a listing on the new york stock exchange,True,0.9922595,0.5854661056517653
754,754,754,LABEL_0,8.318652145636074,negotiators from general motors corp and the united auto workers union appeared to be grinding toward a national contract deal thursday as a local strike at a metal stamping plant threatened the automaker with as a marathon bargaining session that started at 10 am est wednesday wore on uaw officials said the two sides were closer to an agreement but disagreements over job guarantees and plants on the selling block remained an obstacle,LABEL_1,-6.285277501261295,negotiator from specific motor corporation and the unified automotive laborers union-s appeared to be grind northwards a regional contracts dealings thursday as a regional strikes at a metal stamp plants threatened the automotivemaker with as a marathons bargaining session that began at 10 am Est wednesday worn on uaw officials says the two side were nearer to an agreeement but disagreeements over job guarantees and plants on the selling block remained an obstacle,True,0.9726516,0.2973095631446411
755,755,755,LABEL_4,5.046522878455997,british regional electricity company rec london electricity recently a focus of bid speculation turned in a dip in half year profits on thursday but hiked its dividend spurring its shares,LABEL_2,4.595699713476538,british local Electricity corporation rec birmingham. Electricity recenlty a focusesed of biddings speculatory turning in a updippedping in half year profits on thursday but hike its dividend stimulatesring its shares,True,0.95969737,0.26116807896416294
756,756,756,LABEL_2,4.94949445776968,itt corp is expected to battle an unsolicited bid from hilton hotels corp with an arsenal of defenses that include its wellknown franchise name its poison pill antitakeover plan and the promise of future earnings power,LABEL_0,6.121286204686306,itt corps.. is expected to battle an unrequested bid. from hilton hotels corps.. with an arsenal of defences that include its welknown franchise name its poison pill antitakeover plan and the promise of future earnings power,True,0.9567816,0.6066841973239415
757,757,757,LABEL_2,5.392665233161744,eastman kodak co secured only a partial exit from the bruising copier wars with the 684 million sale on monday of its copiermarketing and service operations to britains danka business systems plc,LABEL_4,5.991252178087081,eastman nikon ltd. secured only a partial exit from the bruise ltd.pier war with the 684 million re-resales on monday of its ltd.piermarketing and services operations to britains danka business systems plc,True,0.98630357,0.514511651852919
758,758,758,LABEL_2,4.984691208851072,major japanese nonlife insurance company yasuda fire amp marine co ltd announced on monday that it plans to take a majority stake in the japanese unit of us life insurance giant cigna corp,LABEL_2,4.962316760098094,major Japanese fundamentality insurance Company yasuda fires amplifier maritime Co ltd announced on monday that it plans to take a majority stake in the Japanese unit of us lives--and-and insurance giant cigna Corp,False,0.994286,0.49760834260937503
759,759,759,LABEL_4,5.4577828943394335,apple computer inc reported a 708 million secondquarter loss wednesday reflecting a charge for the layoff of a third of its employees and weaker sales of its personal computers,LABEL_4,5.414440386483708,apple computer ltd observed a 721 million secondquarter losses wednesday reflected a charges for the Layoffs of a fourth of its workers and stronger sales of its personal computers,False,0.96640044,0.2059745462718263
760,760,760,LABEL_1,4.3237337038895625,a chinese appeals court in a rare move sharply reduced on friday to five years a prison sentence for an international monetary fund imf employee accused of corruption,LABEL_1,3.3493348223460533,a Chinese appeal court in a rare moves dramatically increased on monday to six decades a jail sentence for an inter-national non-financial-policy fund-of-fundsed-s hsbc non-employer accusing of corruption,False,0.9712745,0.1477219991186121
761,761,761,LABEL_2,5.448757450885878,wm wrigley jr co said thursday it is looking for ways to help revitalize the domestic chewing gum market which saw about a one percent drop in physical sales volume in 1996,LABEL_0,6.386901665178304,wm wrigley sr ltd said thursday it is looking for way to tohelp--sing revitalise the non-foreign chewing gum market which saw about a another 1percent-plus----and--of drop in physical sales volume in 1996,True,0.97291917,0.5269184258560246
762,762,762,LABEL_3,5.000797612849441,european parliamentarians urged hong kong people on tuesday to speak up and not shut up in the face of growing fears that china will roll back democratic freedoms when the territory reverts to china,LABEL_3,4.986047514212179,non-European Parliamentarians urging hong hong individualss on tuesday to speaking up and not shutting up in the facings of increasing fear that porcelain will rolls down democractic liberties when the terrritory revertings to porcelain,False,0.9569677,3.798701938484373e-78
