,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Original Label,Original Attribution Score,Original Text,New Label,New Attribution Score,New text,Misclassified,similarity,bleu_score
634,634,634,634,LABEL_1,1.995772930118708,warm weather spurred sales of spring merchandise and boosted retail sales in february the nations store chains said thursday but flooding in the midwest could hurt results in march,LABEL_4,5.438464580439472,lovesome weather spurred sales of reverberate product and boosted retail sales in february the nations store iron enunciate thursday but flood in the Midwest could scathe leave in march,True,0.9560878,0.4194221477808667
635,635,635,635,LABEL_1,2.325634489870158,michael foods inc said wednesday it is considering options for its potato operations including possibly divesting the business that includes frozen french fries and refrigerated potatoes,LABEL_1,1.4591205963239262,Michael food for thought inc enunciate wednesday it is debate pick for its white Irish white tater vine surgical procedure including perchance divest the business that includes frozen french french-fried white Irish white tater vinees and refrigerated white Irish white tater vinees,False,0.90833575,0.16569782986234916
636,636,636,636,LABEL_0,6.152898877502565,british brewer to leisure group whitbread plc posted a 14 percent increase in its half year profits on tuesday to 1775 million pounds 290 million and chairman sir michael angus said he expects recent levels of growth in its markets to continue,LABEL_5,5.375399238227925,British people brewer to leisure group whitbread plc stake a fourteen percentage increment in its one-half year profits on tuesday to 1775 billion pounds 290 billion and chairman Sir Michael Aberdeen Angus read he have a bun in the oven late levels of increment in its markets to continue,True,0.964527,0.3028352904316529
637,637,637,637,LABEL_3,0.787452516195805,the nations retailers are expected to post modest sales gains for february with warm weather during the month having a mixed impact on results analysts said tuesday,LABEL_3,0.6802819177903522,the Nation retailer are expected to post low gross revenue gains for february with warm weather during the month having a unify impact on results psychoanalyst said tuesday,False,0.96059954,0.521293092410309
638,638,638,638,LABEL_5,3.884994535726824,canadas brex minerals ltd moved on monday to resolve a dispute over its huge busang gold discovery in indonesia forging an alliance with a company controlled by the eldest son of indonesias president suharto,LABEL_5,3.5992055617637173,canadas brex mineral ltd prompt on monday to conclude a scrap over its Brobdingnagian busang gildeden find in Indonesia invent an coalition with a caller manipulate by the eldest Son of Indonesias president suharto,False,0.9704134,3.7526485556792947e-78
639,639,639,639,LABEL_3,0.9061478732598972,the toronto stock exchanges key index set records for a second straight session on wednesday achieving new closing and intraday highs,LABEL_3,0.7146407490719664,the toronto buy in replace Key index laid records for a second consecutive person seance on wednesday achieving Modern closing and intraday highs,False,0.96187294,0.27748702735605824
640,640,640,640,LABEL_1,3.2585971152914817,csx corp and norfolk southern corp said monday they had entered discussions about their rival offers to buy conrail inc,LABEL_1,2.815969646155509,csx corporation and Norfolk southerly corporation said monday they had entered give-and-take about their touch pas to steal hornswogglerail inc,False,0.9636847,0.2308087288583725
641,641,641,641,LABEL_3,0.8125291797183887,french oil groups total sa and elf aquitaine said on monday that they had signed contracts with iraq to buy crude oil under a united nations oilforfood deal with baghdad,LABEL_3,0.7420418786445945,Gallic oil grouping total Storm Troops and elf aquitaine Storm Troopsid on monday that they had signed contract with iraq to buy crude oil under a united res publica oilforfood deal with baghdad,False,0.9664831,0.4981569903893584
642,642,642,642,LABEL_1,1.6744409842710604,japans finance ministry which has long resisted calls from employers to reform the countrys rigid corporate pension system has finally decided to relax its tight grip,LABEL_4,5.132336912622972,japans finance ministry which has long resisted calls from employers to reform the countrys inflexible corporate pension system has finally decided to loosen up its tight grip,True,0.99740475,0.7539221180326288
643,643,643,643,LABEL_5,3.204379342750625,torontodominion bank extended the run of record canadian bank profits on thursday with a 15 percent jump in 1996 earnings and a dividend hike for its shareholders,LABEL_5,3.184816052237415,torontodominion bank elongated the endure of record Canadian bank net profit on thursday with a 15 percentage jump in 1996 make and a dividend hike for its shareholders,False,0.9847024,0.4239615629447832
644,644,644,644,LABEL_5,4.648575836335243,czech power utility cez as on wednesday reported lower first half profits as the effects of a prolonged battle over price agreements with regional distributors took a bite out of its bottom line,LABEL_5,4.565799552601633,Czech force public usefulness-grade cez as on wednesday cover miserable first half net profit as the essence of a elongated fight over term understanding with regional distributer guide a bit out of its bun line,False,0.91136587,0.1402349769387665
645,645,645,645,LABEL_5,1.9496776534365463,atampt corp said thursday it withdrew its application with the us government for a license to launch a new generation of communications satellites,LABEL_2,2.6953673047343014,atampt corp said thursday it crawfish its application with the uranium government for a license to launch a new multiplication of communications satellites,True,0.9754225,0.6166025991004304
646,646,646,646,LABEL_1,1.6693268420495937,chinese leaders wednesday denounced beijings exclusion from the world trade organisation as unjust saying the giant communist nation had made great strides in opening its markets to trade and investment,LABEL_1,1.0728909892746603,Formosan leaders wednesday denounced beijings censure from the world switch system as unfair enunciate the giant Communist res publica had reach majuscule footstep in opening its markets to switch and investment,False,0.96377826,0.26210462197065476
647,647,647,647,LABEL_4,5.577538271864752,china and the united states have made headway in talks on beijings accession to the world trade organisation with washington keen to move ahead at the start of president bill clintons second term diplomats said on monday,LABEL_4,5.554309451214565,China and the link express have draw head in lecture on Peking accession to the cosmos switch organisation with Washington discriminating to prompt before at the begin of chairman beak President Clinton second terminusinal figure diplomats said on monday,False,0.94344354,0.12328297430269292
648,648,648,648,LABEL_4,5.175163595913612,onelink communications inc believes it has found one of the richest veins in the new practise of data mining by wringing every scrap of information out of telephone calls,LABEL_4,5.076480167682123,ilink communicating Iraqi National Congress trust it has institute i of the rich vena in the Modern do of data mine by wring every bit of entropy out of telephi calls,False,0.8932789,7.813146877232672e-155
649,649,649,649,LABEL_3,1.1837677402140894,electronic components group premier farnells criticism of bzw over a profits warning has again thrust the investment banking arm of british banking giant barclays plc into an unwelcome spotlight,LABEL_3,1.1138347493035468,electronic portion grouping premier farnells critique of bzw over a profits admonish has again thrust the investment trust arm of british trust titan barclays plc into an unwelcome spotlight,False,0.98775965,0.4669657863252431
650,650,650,650,LABEL_4,5.3911947717542805,china issued another strong signal on sunday that its stock and bond markets have been given the green light for fast growth to provide the economy with more efficient means of investment,LABEL_1,0.8983698392040811,china issued another strong signal on sunday that its stock and bond markets have been apply the green light for fast growth to provide the economy with more efficient intend of investment,True,0.99520993,0.8390194026235064
651,651,651,651,LABEL_1,2.0803598698602674,czech economic growth should slow,LABEL_1,2.0487084678822978,Czechoslovakian economic growth should ho-hum,False,0.9570473,6.86809206056511e-78
652,652,652,652,LABEL_4,1.5293340528341992,blink and you missed it,LABEL_4,1.5293340528341992,blink and you missed it,False,1.0,1.0
653,653,653,653,LABEL_4,5.740476567467737,the saga of brex minerals ltd and its rich indonesian gold discovery took another twist on friday as doubts about the busang deposit and the mysterious death of its chief geologist pushed investors to dump the stock,LABEL_4,5.723429729372209,the saga of brex minerals ltd and its copious Indonesian amber find contract another device on friday as dubiety about the busang lodge and the mystical demise of its primary geologist fight investor to coldcock the stock,False,0.961154,0.3002383531186053
654,654,654,654,LABEL_1,1.0198796239232537,midwest regional banks should continue their trend of low doubledigit earnings growth in the 1997 first quarter with expense control steady loan growth and share buybacks pacing results,LABEL_1,0.941621655749618,midwest regional banks should continue their trend of first gear doubledigit make increment in the 1997 first one-poop with write off control steady lend increment and portion buybacks pacing results,False,0.9893414,0.38223593598574
655,655,655,655,LABEL_5,3.946316783394086,opposition leader milos zeman urged the czech parliament on wednesday to approve a separate resolution to clarify his concerns about a postworld war two reconciliation pact with germany,LABEL_5,3.812475898021556,resistance drawing card milo zeman press the Czechoslovakian seven on wednesday to O.K. a disjoined resolve to elucidate his touch about a postworld warfare two balancing treaty with germany,False,0.88063014,3.4525356240422443e-78
656,656,656,656,LABEL_2,2.784252334226634,a leasing unit of hsbc holdings plc said on wednesday it would buy recentlyprivatised british train rolling stock leasing company eversholt in a politically controversial deal worth 7265 million pounds 12 billion,LABEL_5,4.725987969696129,a leasing whole of hsbc harbour plc said on wednesday it would purchase recentlyprivatised british train pluck purchase in leasing company eversholt in a politically controversial deal worth 7265 million pounds 12 billion,True,0.9931394,0.6159623026334528
657,657,657,657,LABEL_1,1.545244980570856,australian furniture whitegoods and computer retailer harvey norman said on wednesday it was trailing behind its target for 15 percent annual sales growth and that cool summer weather had impacted on december sales,LABEL_4,5.858734890258839,Aussie article of furniture whitegoods and computer retailer harvey norman said on wednesday it was trailing behind its target for 15 percent annual sales growth and that cool summer weather had impacted on december sales,True,0.99208367,0.9103429040065263
658,658,658,658,LABEL_0,5.14588149680479,the international air transport association iata said on tuesday it supports plans for a single air traffic control centre to cover all airports in the fast growing pearl river delta region in southern china,LABEL_3,0.5955949557384772,the international air transport association iata said on tuesday it supports architectural plan for a single air traffic control centre to cover all airports in the fast growing pearl river delta region in southern china,True,0.99240196,0.8935248372106969
659,659,659,659,LABEL_0,4.923111801883152,china said sunday its soaring stock markets were overheating on widespread speculation and warned of a crash similar to the great wall street collapse of 1929,LABEL_3,0.4727221590389042,mainland China read sunday its towering fund marketplace were overheat on widespread speculation and discourage of a wreck standardized to the majuscule surround street tumble of 1929,True,0.93384475,0.1468729869569207
660,660,660,660,LABEL_3,1.2076425279736838,news corp ltd shares soared on tuesday after rupert murdochs media empire struck a deal with satellite tv group echostar communications corp to offer us subscription television service,LABEL_3,1.0682575075934195,wordworthiness show corporation ltd portion soar on tuesday after rupert Keith Rupert Murdoch media empire coin a parcel out with orbiter tv group echostar communicating corporation to declare oneself uranium subscription television service,False,0.9352429,0.15110567441923348
661,661,661,661,LABEL_5,3.160332402735333,boeing co stock surged tuesday after the company decided to scrap plans to build a costly stretch version of its 747 jumbo jet,LABEL_5,3.065417060956891,boeing Co fund surged tuesday after the keep Company resolve to bit programme to figure a Costly reach rendering of its 747 giant jet,False,0.9400964,0.1629944673128894
662,662,662,662,LABEL_0,5.390698135949071,ford motor co is in talks with the detroit lions on a multimillion dollar deal to purchase naming rights to the football teams proposed new stadium in downtown detroit ford chairman alex trotman said thursday,LABEL_0,5.169586922453587,ford drive co is in lecture with the Motown Leo on a multimillion buck parcel out to leverage naming right hand to the football team proposed Modern bowl in downtown Motown ford president alex trotman said thursday,False,0.9535227,0.16622010259159345
663,663,663,663,LABEL_0,5.699758547395958,hong kongs future leader tung cheehwa assured philippine foreign secretary domingo siazon on friday that filipino workers working in the territory will be allowed to stay after it reverts to chinese rule on july 1,LABEL_3,1.3169579168247796,hong kongs future leader Aleurites fordii cheehwa assured philippine foreign secretary domingo siazon on friday that filipino workers working in the territory will be allowed to stay after it returns to chinese rule on july 1,True,0.99796116,0.8207515273873133
664,664,664,664,LABEL_4,5.543519261156041,hong kongs post1997 leadership campaign has begun in earnest with all the top candidates for the job as the territorys chief executive stating their positions on key issues in recent days,LABEL_4,5.456031663285687,hong kongs post1997 leadership fight has set out in dear with all the height fighter for the occupation as the dominion head administrator tell their view on key issues in recent days,False,0.9482565,0.29705344069848183
665,665,665,665,LABEL_2,3.3710745938398694,banyan strategic realty trust which releases its full 1996 results early next week will report funds from operations ffo of 003 a share for the 1996 fourth quarter down from 007 a share a year ago,LABEL_5,5.064506502593656,banian tree strategic immovable trust which releases its replete 1996 leave ahead of time next workcalendar week will write up funds from surgical procedure ffo of 003 a share for the 1996 one-quarter one-poop down from 007 a share a year ago,True,0.9589399,0.41411416412646035
666,666,666,666,LABEL_4,5.305648656793942,the worst may be over for quaker oats cos snapple beverage business which has posted operating losses for the two years since it was acquired for 18 billion,LABEL_1,1.409529569559922,the worst Crataegus oxycantha be over for quaker oat cobalt snapple beverage business which has posted operating losses for the two years since it was acquired for 18 billion,True,0.9863163,0.7471675769928026
667,667,667,667,LABEL_4,4.92367284957424,apple computer inc tuesday said it plans to release an operating system that will work on personal computers based on chips from intel corp as well as on apple computers,LABEL_4,4.9111643405650325,apple computer INC tuesday read it programme to unfreeze an operate on organisation that will body of work on personal computers establish on potato chip from intel corp as good as on apple computers,False,0.9028718,0.2472264820166318
668,668,668,668,LABEL_5,3.7231236933257095,the hong kong government was in a flap on thursday after a bombshell admission that britain could not protect hong kong holders of british passports after china takes over the colony next july,LABEL_5,3.638879292210036,the hong kong politics was in a fluttering on thursday after a bombshell admission fee that UK could not protect hong kong holder of british recommendation after mainland China guide over the dependency succeeding july,False,0.94309056,0.3369582032493922
669,669,669,669,LABEL_5,4.473470555006549,united auto workers bargainers reconvened at general motors corps headquarters tuesday following a day off monday but talks between the two sides maintained a low profile uaw and company spokesmen said,LABEL_2,2.371105460712561,united auto workers monger reconvene at general motors army corp headquarters tuesday following a day off monday but talks between the two sides maintained a low profile uaw and company spokesmen said,True,0.99192184,0.7630637969873822
670,670,670,670,LABEL_4,4.838868631281338,the czech government on wednesday directed three ministers to oversee an investigation into the failure of the bank  kreditni banka as prime minister vaclav klaus said,LABEL_4,4.793953699018124,the Czechoslovakian politics on wednesday guide three curate to supervise an investigating into the loser of the swear kreditni sweara as undercoat minister vaclav klaus said,False,0.93614364,0.15209404090446677
671,671,671,671,LABEL_1,1.6282257433272895,canadas top securities regulator said on thursday it is probing whether brex minerals ltd mired in controversy over its busang gold find in indonesia breached insider trading and disclosure laws,LABEL_1,1.3425016686757605,canadas spinning height security governor enunciate on thursday it is probing whether brex minerals ltd muck in tilt over its busang gold detect in indonesia transgress insider trading and disclosure laws,False,0.9656912,0.47367652313616915
672,672,672,672,LABEL_0,5.648142264268909,building materials aluminium and sugar group csr ltd is expected to report on monday a net profit before abnormals of between a146 million and a160 million for the six months to september 30 analysts said on friday,LABEL_5,1.1104281345161235,building materials aluminium and sugar group csr ltd is have a bun in the oven to write up on monday a net benefit before abnormals of between a146 million and a160 million for the six months to september 30 analysts said on friday,True,0.97359705,0.6873111603397811
673,673,673,673,LABEL_0,5.485873663425218,soft drinks and confectionery group cadburyschweppes plc expected to report a solid eight percent rise in first half profits on wednesday faces questions about the performance of its 7up soft drink in the us,LABEL_5,4.929845426401551,soft drinks and confectionery group cadburyschweppes plc have a bun in the oven to report a solid eight percent rise in first half profits on wednesday faces questions about the performance of its 7up soft drink in the us,True,0.9811117,0.7981256013410023
674,674,674,674,LABEL_5,3.262917453796662,canadians were stunned sunday after a heartbreaking loss to the united states in the world cup of hockey dealt a crippling blow to the nations pride,LABEL_2,1.5765988461703206,canadians were stunned sunday after a heartbreaking deprivation to the united states in the existence cup of hockey distribute a lame blow to the nations pride,True,0.98406833,0.5909507081271016
675,675,675,675,LABEL_0,5.457813281201108,regulators want more time to overhaul the vast web of subsidies that keeps phone service affordable creating a new obstacle in their efforts to spawn new competition and lower prices in the telephone business,LABEL_0,5.418231306394395,regulators deprivation more metre to serving the huge WWW of subsidy that keeps call serving low-priced make a raw obstacle in their cause to spawn raw contest and miserable term in the call concern,False,0.9073222,2.65352324113073e-78
676,676,676,676,LABEL_0,5.696040552916905,australianbased insurer qbe insurance group ltd said on tuesday that profit growth was likely to surge into the high teens for the full 199697 year after only a slight increase in its first quarter profit,LABEL_3,0.8609006458444262,australianbased underwriter qbe insurance group ltd aforementioned on tuesday that benefit growth was likely to surge into the luxuriously teen for the full 199697 year after only a slight increase in its first quarter benefit,True,0.980801,0.6488392066244492
677,677,677,677,LABEL_1,2.002310484710881,privatised nuclear power generator british energy plc sparked criticism on wednesday when it announced job cuts that failed to impress the stock market and angered unions,LABEL_1,1.6133780892596965,privatize atomic power source British people energy plc touch off unfavorable judgment on wednesday when it foretell occupation thin that go bad to impress the stock securities industryplace and angered unions,False,0.9257527,0.2056239500286621
678,678,678,678,LABEL_0,5.913710336523361,canadas barrick gold corp on monday dropped out of the race to control the vast busang gold find in indonesia losing a long battle for the right to mine the deposit to usbased freeportmcmoran copper and gold inc,LABEL_0,5.890346935731783,canadas barrick gilded corporation on monday sink out of the slipstream to manipulate the huge busang gilded detect in Indonesia misplace a yearn combat for the good to mine the lodge to usbased freeportmcmoran copper and gilded inc,False,0.943474,0.19439771859469815
679,679,679,679,LABEL_1,2.0522772208318725,lauda air is enjoying huge passenger growth on the hong kong to vienna route but cargo is disappointing the airlines hong kong general manager sunny yu told reuters,LABEL_1,1.2995157912150597,lauda air is enjoying Brobdingnagian passenger increment on the hong kong to capital of Austria road but load is disappoint the airline hong kong general managing director gay yu told reuters,False,0.9764024,0.276109691526051
680,680,680,680,LABEL_0,5.843804093112831,it may sound like a dull backwater but the role of compliance has again been thrust into the limelight as yet another respected financial institution was rapped by the authorities this week for breaking the rules,LABEL_0,5.803053747236008,it May good wish a ho-hum backwater but the theatrical office of conformity has again been force into the spotlight as so far another prize fiscal instauration was tap by the confidence this workweek for breaking the rules,False,0.93625295,0.14372803312372198
681,681,681,681,LABEL_1,2.4809093154231694,the proposed union of boeing co and mcdonnell douglas corp dramatically raises the stakes for survival in the defence industry which already has experienced intense consolidation,LABEL_1,1.61168775968051,the proposed conjugation of boeing co and mcdonnell douglas corporation dramatically raises the hazard for endurance in the refutation industriousness which already has live acute integration,False,0.9586636,0.31121851012706364
682,682,682,682,LABEL_4,5.697958949311244,czech national bank cnb governor josef tosovsky on friday said the central bank was committed to keeping the crown strong despite some calls to devalue the appreciating currency to help exports,LABEL_4,5.66501615828282,Czechoslovakian internal trust cnb regulator josef tosovsky on friday enunciate the key trust was commit to prevent the tip warm contempt some call up to undervalue the appreciating currency to help exports,False,0.92835385,0.24798750907655853
683,683,683,683,LABEL_4,4.740798312417267,at least 23 people were murdered in attacks in central and northern colombia including an entire family hacked to death with machetes police said on thursday,LABEL_4,4.650961074829189,at least 23 multitude were off in tone-beginning in key and Northern Colombia admit an integral house whoop to demise with matchet law read on thursday,False,0.81615716,2.676890358310986e-78
684,684,684,684,LABEL_1,0.8100455728967826,the international partners in australias largest gas project said on thursday they plan to spend a60 billion to double production making it australias largest single resources investment,LABEL_4,5.2892854755124,the international partners in Commonwealth of Australia largest gas project said on thursday they plan to spend a60 billion to double production making it Commonwealth of Australia largest single resources investment,True,0.9938481,0.6859608405245413
685,685,685,685,LABEL_4,3.991188801057501,boeing co chief executive officer phil condit did not take long to leave his mark on the company,LABEL_1,2.8039048296293165,boeing Cobalt primary administrator military officeholder phil Cobaltndit did not adopt long to leave his gull on the Cobaltmpany,True,0.93048537,0.18107197870881736
686,686,686,686,LABEL_0,5.250679575210586,british insurer legal amp general lampg on thursday reported a double digit rise in profits for 1996 and gave an upbeat assessment of the outlook for the group,LABEL_5,3.838455754051875,British people insurance underwriter legal A ecumenical lAg on thursday cover a three-fold figure mount in net profit for 1996 and reach an welfare judgement of the outlook for the group,True,0.9635764,0.22095731396358684
687,687,687,687,LABEL_2,2.7201733477914667,one day after rival bidders sent its stock on a rollercoaster ride conrail inc was set tuesday to formally consider a 9 billion takeover offer from norfolk southern corp,LABEL_2,1.928047502087036,i day after touch bidders sent its buy in on a rollercoaster mount conrail inc was laid tuesday to officially debate a 9 one thousand million putsch declare oneself from norfolk southern corp,False,0.97275513,0.1869642599493655
688,688,688,688,LABEL_1,2.277870416073356,oracle corp chairman larry ellison late thursday confirmed he has formed an independent investor group to gauge interest in taking over troubled apple computer inc,LABEL_1,1.046520810021924,vaticinator corporation chairman larry ellison beformerdr thursday affirm he has form an independent investor mathematical chemical radicaling to gauge interest in guide over distract Malus pumila data processor Iraqi National Congress,False,0.9587184,0.15606652450871636
689,689,689,689,LABEL_4,5.245144140222205,production at the huge nickel deposit at voiseys bay in remote labrador is still years away but already it risks falling behind schedule because of environmental concerns and pressure from aboriginal groups,LABEL_4,5.189592294466988,product at the immense Ni lodge at voiseys quest in outside Labrador is static years off but already it jeopardy flow bun agenda because of environmental touch and pressure level from aboriginal groups,False,0.9373667,4.2632300866015597e-78
690,690,690,690,LABEL_4,5.199062769312485,shipping magnate tung cheehwa was to fly to beijing on tuesday to be anointed by chinas communist leadership as hong kongs first chinese leader when britain pulls out in mid1997,LABEL_4,5.173364958374737,ship baron tung tree cheehwa was to fly sheet to Peking on tuesday to be anele by China Communist leader as hong kongs first chinese leader when britain pulls out in mid1997,False,0.9665781,0.5139449917818758
691,691,691,691,LABEL_4,5.088973071569047,magna group incs planned acquisition of homeland bankshares corp is not likely to alter the st louisbased bank holding companys own potential to be acquired analysts said,LABEL_1,1.4747867549930955,magna group Iraqi National Congress planned acquisition of homeland bankshares corp is not likely to alter the st louisbased bank holding companys own potential to be acquired analysts said,True,0.98829556,0.8433024381672091
692,692,692,692,LABEL_0,5.736280531638029,land mines may delay angolas attempts to rebuild its coffee industry for decades but output could rise tenfold in the short term with better access to areas once cut off by war according to a government official,LABEL_3,0.4931639424979904,solid ground mine May delay Angola seek to rebuild its coffee manufacture for decades but production signal could rise tenfold in the unawares full terminus with dependable memory admission to areas once thin off by warfare grant to a government official,True,0.92324936,0.26736674326205845
693,693,693,693,LABEL_3,1.3001391794072417,intel corp on wednesday will unveil its pentium ii microprocessor a speedy computer chip that will help the worlds biggest chip maker break into new markets and stave off rivals,LABEL_3,1.2745157274287642,intel corp on wednesday will uncover its pentium II microprocessor a rapid computer wear out away that will help the existence bragging wear out away Jehovah wear out into new markets and stave off rivals,False,0.9708923,0.3639564569101207
694,694,694,694,LABEL_3,1.440799047104585,former nbc executive brandon tartikoff monday was named chairman of the board of america online incs original content developer greenhouse networks as part of a major initiative to create specialized online networks the companys stock soared,LABEL_3,0.8639716490078424,former nbc administrator brandon tartikoff monday was named president of the instrument panel of USA on-line Iraqi National Congress original depicted objected developer nursery networks as take off of a major enterprise to produce particularise on-line networks the companys stock soared,False,0.97938395,0.24226143869347724
695,695,695,695,LABEL_3,0.9069854363042756,a twoyear campaign by chinas financial overlords to force state banks out of the stock markets has succeeded reducing bank risk and widespread irregularities analysts said on wednesday,LABEL_0,5.178398974337185,a twoyear campaign by chinas financial overlords to force state trust out of the stock markets has come after reducing bank risk and widespread irregularities analysts said on wednesday,True,0.9966454,0.7728082326259648
696,696,696,696,LABEL_4,5.968706659478302,the boards of rightchoice managed care inc and parent blue cross and blue shield of missouri are moving to calm relations with regulators return to profitability and ensure company control is firmly in the hands of chief executive john orourke,LABEL_4,5.893679384131544,the panel of rightchoice pull off maintenance INC and bring up aristocratical covering and aristocratical harbour of MO are moving to still relation back with regulator hark back to lucrativeness and guarantee caller manipulate is hard in the reach of primary executive john orourke,False,0.9060297,2.826683696250147e-78
697,697,697,697,LABEL_2,3.1555396145992565,a gunman in military fatigues burst into a ford motor co assembly plant and opened fire thursday killing one and wounding two others before eluding police in a series of draininge tunnels,LABEL_2,2.990956389609293,a hitman in armed forces wear out explosion into a Gerald Rudolph Ford drive Cobalt meeting place set and spread out fervidness thursday kill one and injure two others before hedge law in a series of draininge tunnels,False,0.90190524,0.1897171998516225
698,698,698,698,LABEL_5,3.1064756478921303,general instrument corp said tuesday it planned to split into three companies through a taxfree spinoff to shareholders in a bid to boost its stock market value,LABEL_5,3.046673700693615,ecumenical instrumentate corporation enunciate tuesday it planned to Split into three caller through a taxfree spinoff to stockholder in a bid to promote its stock market value,False,0.9625913,0.4105834569409793
699,699,699,699,LABEL_4,4.872830168022936,ivory coasts power capacity is set to increase by one third but with domestic demand slim export customers will be needed power engineering firms and distributors said on wednesday,LABEL_4,4.744950879303444,pearl slide power capability is laid to growth by i tierce but with domestic take thin export customer will be take power orchestrate house and distributer read on wednesday,False,0.9007247,2.745700521826289e-78
700,700,700,700,LABEL_0,4.980507179487686,the green fields of agricultural biotechnology are turning into a legal battle ground as companies file suits and countersuits against each other to protect their stakes in the budding business,LABEL_3,1.01778298005961,the green fields of agricultural biotechnology are change state into a legal combat ground as companies file suits and countersuit against each other to protect their stakes in the budding business,True,0.9786649,0.6957838925817523
701,701,701,701,LABEL_5,4.55379913510677,china is poised to take a major step in reversing democratic reform in hong kong by creating a new legislature to replace the territorys elected body when beijing resumes control of the british colony next year,LABEL_5,4.118518639909129,mainland China is balance to guide a John Roy Major footfall in countermand Democratic straighten out in hong kong by make a raw legislative dead body to supervene upon the dominion elect dead body when Peking survey manipulate of the british colony next year,False,0.9208702,0.18839235203889532
702,702,702,702,LABEL_4,4.75804546746856,french stateowned air france said on thursday it was ready to take on the toughening competition in its domestic market posed by british airways plc ba,LABEL_4,4.610803485331819,French stateowned air France read on thursday it was set to fill on the toughen rivalry in its domestic marketplace present by british airways plc ba,False,0.97886586,0.31121851012706364
703,703,703,703,LABEL_0,5.603016841844154,chinas effort to push domestic investors out of foreign currency b shares on its stock markets has so far failed but volumes on the b markets have fallen significantly analysts said on monday,LABEL_4,5.546707260279539,mainland China effort to push domestic investors out of alien up-to-dateness b portion on its stock marketplace has so far go bad but volumes on the b marketplace have fallen significantly analysts enunciate on monday,True,0.9754558,0.4164570611402574
704,704,704,704,LABEL_1,2.388126010347029,canadian gold giant barrick gold corp is the most likely contender to partner junior mining company brex minerals ltd in developing its huge indonesian gold deposit analysts polled by reuters said,LABEL_1,2.249114028193162,Canadian gilt titan barrick gilt corporation is the most probably contender to partner Junior minelaying company brex mineral ltd in explicate its Brobdingnagian Bahasa Indonesia gilt lodge psychoanalyst polled by reuters said,False,0.9734262,0.16073034972341446
705,705,705,705,LABEL_1,1.5365054007574446,conrail inc and csx corp so far have convinced the courts that their 86 billion merger plan should proceed but they still need to win over unhappy shareholders who favour norfolk southern corps higher bid,LABEL_1,1.5095635463031862,conrail inc and csx corp so FAR have convinced the court of justice that their lxxxvi one thousand million merger architectural programme should proceed but they static demand to come through over unhappy shareholders who party prefer Norfolk southern army corporation higher bid,False,0.97920036,0.2719495566455774
706,706,706,706,LABEL_0,4.662727115025995,the prague stock exchange suffered one of its biggest oneday falls on friday as foreign interest waned because of a lack of market transparency,LABEL_0,4.590038118581372,the Prague fund replace endure one of its biggest oneday tumble on friday as foreign concerningness decline because of a want of market transparency,False,0.94755393,0.346966645494591
707,707,707,707,LABEL_1,1.9921491181514368,markets across eastern europe,LABEL_1,1.854567126176112,marketplace crossway eastern EC,False,0.95538247,1.2882297539194154e-231
708,708,708,708,LABEL_1,0.7174235951435715,columbiahca healthcare corp the largest us hospital company thursday agreed to buy pharmacy benefits management firm value health inc for about 13 billion in stock,LABEL_1,0.6430524150537854,columbiahca wellness care corp the declamatory us inhouseary caller thursday tally to steal pharmacy welfare management house prize wellness inc for about 13 billion in stock,False,0.9558558,0.27659333772326383
709,709,709,709,LABEL_0,5.51711052929882,british pub to hotels group greenalls plc should report a near 20 percent rise in its full year profits on thursday as its acquisition of boddington group feeds through into its managed pub estate analysts said,LABEL_3,0.8044375502615495,british pub to hotels mathematical group greenalls plc should reputation a near 20 percent rise in its full year profits on thursday as its acquisition of boddington mathematical group feeds through into its managed pub estate analysts said,True,0.9964572,0.7853104347425136
710,710,710,710,LABEL_0,5.715520952571676,the trial of prominent chinese dissident and former student leader wang dan for the capital charge of plotting to overthrow the government is expected to be held behind closed doors soon a family member said on tuesday,LABEL_5,1.4738881020280772,the trial of prominent chinese contestant and former student leader wang dan for the Washington charge of plotting to overthrow the government is have a bun in the oven to be held behind closed door soon a family member said on tuesday,True,0.96189857,0.6142973498363887
711,711,711,711,LABEL_2,2.9004038674159385,general motors corp cut a deal to end a costly strike at an indianapolis metal stamping plant on saturday about 14 hours after it announced a tentative national contract agreement with the united auto workers union,LABEL_2,2.84864350925446,full ecumenical drive corp thin a sight to finish a costly strike at an Indianapolis alloylic stamp set on saturday about XIV hr after it foretell a doubtful internal cut accord with the unify motorcarmobile worker union,False,0.91482204,0.16419136872156925
712,712,712,712,LABEL_1,0.8207948180163351,america online inc beset with network overload problems and angry subcribers said thursday it will spend even more than planned to shore up its network amid another soaring subscriber growth report,LABEL_1,0.8016338302895639,USA on-line Iraqi National Congress beset with meshing overload problems and wild subcribers enunciate thursday it will drop regular more than plan to shore up its meshing amid another soaring subscriber growth report,False,0.9567197,0.3128510453803199
713,713,713,713,LABEL_3,1.334118125918372,singapores communications minister mah bow tan said on thursday that apec members must strike a balance between liberalising their telecommunications market and maintaining local control,LABEL_3,1.0569307965169217,Singapore communications curate of religion mah bow tan said on thursday that apec extremity moldiness tap a balance between liberalize their telecommunication securities industryplace and maintaining local control,False,0.9679568,0.38694317759010316
